Randomizer Version: 4.6.0
Random Seed: 128137046630631
Settings String: 321YRgEegFfAloCVwKSxgSehhsIagfGasY9GAABmwAAAAAARAKA0Mna/JQJCTIGBgTkWwUQE1Bva2Vtb24gQmxhY2sgMiAoRym+Bj4148M4ig==

--Pokemon Base Stats & Types--
NUM|NAME         |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ABILITY3    |ITEM

#543 (\[PK]\[MN] Ranger Käthe)
Kingler Lv43, Ability: Regulierung - Zermalmklaue, Flammensturm, Kreuzhieb, Schlagbohrer
Bissbark Lv43, Ability: Übereifer - Kreuzhieb, Eisspeer, Felswurf, Schlagbohrer
Traunmagil Lv43, Ability: Analyse - Dunkelklaue, Unheilböen, Feuerodem, Feuerreigen

#544 (\[PK]\[MN] Ranger Lothur)
Shardrago Lv44, Ability: Dösigkeit - Antik-Kraft, Herzstempel, Steinschädel, Eiszeit
Matrifol Lv44, Ability: Eishaut - Holzgeweih, Draco Meteor, Knochmerang, Samenbomben

#545 (Ass-Trainer Irmalinda)
Skelabra Lv43, Ability: Regengenuss - Drachenklaue, Spukball, Flammenblitz, Quetschwalze
Skelabra Lv43, Ability: Duftnote - Zermalmklaue, Nachtflut, Knochmerang, Aurasphäre
Machomei Lv43, Ability: Floraschild - Erdkräfte, Nitroladung, Wuchtschlag, Eisenschädel
Noktuska Lv43, Ability: Magieschild - Magnetbombe, Ableithieb, Tagedieb, Holzgeweih

#546 (Ass-Trainer Naoto)
Tangoloss Lv43, Ability: Magieschild - Blättersturm, Flammenwurf, Steinschädel, Charme
Yanmega Lv43, Ability: Analyse - Ableithieb, Psychoschock, Stromstoß, Flammenblitz
Deponitox Lv43, Ability: Hexaplaga - Kraftwelle, Zermalmklaue, Hitzewelle, Blättertanz
Machomei Lv43, Ability: Fährte - Ableithieb, Aurasphäre, Sternenhieb, Wassersäulen

#547 (Ass-Trainer Luitpold)
Formeo Lv44, Ability: Panzerhaut - Aufruhr, Schallwelle, Giftblick, Blitz
Kukmarda Lv44, Ability: Wertelink - Eisspeer, Eruption, Holzgeweih, Aufruhr
Voltenso Lv44, Ability: Belebekraft - Psyschub, Geschwätz, Heilopfer, Giftblick

#548 (Ass-Trainer Katarina)
Donphan Lv44, Ability: Kloakensoße - Herzstempel, Aquaknarre, Hitzekoller, Dampfwalze
Magbrant Lv44, Ability: Rasanz - Volttackle, Wutanfall, Standpauke, Flammensturm
Tropius Lv44, Ability: Hydration - Feuerreigen, Gigasauger, Sprungkick, Aquahaubitze

#549 (Pokéfan Ioannis)
Megalon Lv46, Ability: Brustbieter - Scheinwerfer, Nassschweif, Nitroladung, Psychostoß
Tornupto Lv46, Ability: Siegeswille - Feuerodem, Aurasphäre, Sandsturm, Donnerschlag

#550 (Pokéfan Juliane)
Kleoparda Lv46, Ability: Kraftkoloss - Elektronetz, Gegenschlag, Zen-Kopfstoß, Frosthauch
Galagladi Lv46, Ability: Immunität - Kraftkoloss, Hammerarm, Nassschweif, Eisspeer

#551 (Gentleman Nikolaus)
Deponitox Lv46, Ability: Regengenuss - Zermalmklaue, Giftstreich, Hitzewelle, Sternenhieb
Mamutel Lv46, Ability: Bruchrüstung - Eisspeer, Erdkräfte, Eiszeit, Heimzahlung

#552 (Dame Hildegard)
Magnayen Lv46, Ability: Rasanz - Stromstoß, Weckruf, Eissturm, Luftschnitt
Aeropteryx Lv46, Ability: Dösigkeit - Donner, Sprungfeder, Giftblick, Feuerreigen

#553 (Psycho Kyle)
Kingler Lv47, Ability: Redlichkeit - Eierbombe, Fontränen, Blattgeißel, Gigasauger
Impergator Lv47, Ability: Regengenuss - Urgesang, Blizzard, Tarnung, Krabbhammer

#554 (Psycho Lulu)
Jugong Lv47, Ability: Insomnia - Luftstoß, Überkopfwurf, Krabbhammer, Feuersäulen
Blitza Lv47, Ability: Wassertempo - Volttackle, Siedewasser, Gigasauger, Kehrtwende

#555 (Psycho Markus)
Rasaff Lv46, Ability: Trugbild - Raumschlag, Schallwelle, Aurasphäre, Nahkampf
Ursaring Lv46, Ability: Magieschild - Gigasauger, Psyschub, Aurasphäre, Knochmerang
Panferno Lv46, Ability: Panzerhaut - Psyschub, V-Generator, Turmkick, Hitzewelle

#556 (Psycho Melusina)
Camerupt Lv46, Ability: Solarkraft - Erdkräfte, Zermalmklaue, Juwelenkraft, Erdbeben
Morbitesse Lv46, Ability: H2O-Absorber - Durchbruch, Pflücker, Scheinwerfer, Dunkelklaue
Bidifas Lv46, Ability: Sandscharrer - Siedewasser, Zermürben, Raumschlag, Drachenklaue

#557 (Teenager Nolan)
Magnezone Lv48, Ability: Aufheber - Blitzschlag, Eruption, Bürde, Raumschlag
Sodachita Lv48, Ability: Adlerauge - Himmelsfeger, Kreuzhieb, Ableithieb, Blättersturm
Tengulist Lv48, Ability: Wassertempo - Psychoklinge, Wirbelwind, Ableithieb, Knirscher
Mogelbaum Lv48, Ability: Wassertempo - Felswurf, Zauberblatt, Kraftkoloss, Nachtflut
Quappo Lv48, Ability: Starthilfe - Hitzekoller, Eisenschweif, Donnerblitz, Wasserdüse

#558 (Göre Gabriele)
Matrifol Lv51, Ability: Schwermetall - Psyschub, Knochmerang, Mülltreffer, Vielender
Noktuska Lv51, Ability: Floraschild - Sturzflug, Ableithieb, Flammenball, Grasmixer
Serpiroyal Lv51, Ability: Trugbild - Ableithieb, Wutanfall, Hitzekoller, Lehmschuss

#559 (Teenager Gustel)
Kappalores Lv51, Ability: Blitzfänger - Laubklinge, Krabbhammer, Kalkklinge, Lohekanonade
Schlukwech Lv51, Ability: Schildlos - Mülltreffer, Sternenhieb, Eiszeit, Sondersensor
Matrifol Lv51, Ability: Schwermetall - Flammensturm, Eiszeit, Sternenhieb, Elektroball

#560 (Zwillinge Mel&Ida)
Serpiroyal Lv49, Ability: Trugbild - Nebelball, Schocksamen, Knochmerang, Dampfwalze
Voltenso Lv49, Ability: Kurzschluss - Silberhauch, Giftschock, Psyschub, Ladestrahl
Roserade Lv49, Ability: Lärmschutz - Stahlflügel, Blattgeißel, Donnerblitz, Raumschlag

#561 (Wanderer Lawrence)
Digdri Lv40, Ability: Dürre - Feuerfeger, Dampfwalze, Quetschwalze, Vergeltung
Krebutack Lv40, Ability: Eisenstachel - Nassschweif, Knochmerang, Standpauke, Donnerblitz
Bissbark Lv40, Ability: Übereifer - Blattgeißel, Siedewasser, Sturzflug, Antik-Kraft

#562 (Wanderer Leeroy)
Tornupto Lv40, Ability: Duftnote - Schädelwumme, Donnerblitz, Raumschlag, Lavasturm
Lohgock Lv40, Ability: Vegetarier - Feuerschlag, Sprungkick, Konfusion, Läuterfeuer
Geowaz Lv40, Ability: Saugnapf - Juwelenkraft, Knochmerang, Donnerschlag, Pflanzsäulen

#563 (Backpacker Leigh)
Navitaub Lv23, Ability: Eisenfaust - Sternenhieb, Himmelsfeger, Flammenrad, Eiszeit
Roselia Lv23, Ability: Lärmschutz - Schlammbad, Einäschern, Solarstrahl, Gegenschlag

#564 (Backpacker Lester)
Schwalboss Lv42, Ability: Wetterfest - Konfusion, Orkan, Ampelleuchte, Knirscher
Voluminas Lv42, Ability: Niesel - Klikkdiskus, Juwelenkraft, Blizzard, Sprungkick

#565 (Backpackerin Laura)
Zwirrfinst Lv42, Ability: Vegetarier - Juwelenkraft, Finsteraura, Lehmschuss, Inferno
Giflor Lv42, Ability: Regengenuss - Klärsmog, Ableithieb, Sturzflug, Stahlflügel

#566 (Backpackerin Lexine)
Zapplarang Lv42, Ability: Giftwahn - Blattgeißel, Hitzewelle, Giftblick, Konfusion
Mantax Lv42, Ability: Solarkraft - Lichtkanone, Eruption, Juwelenkraft, Bizarroraum

#567 (Forscher Ioseph)
Fukano Lv23, Ability: Siegeswille - Ableithieb, Nebelball, Ampelleuchte, Feuersäulen
Endivie Lv23, Ability: Doppelgänger - Kraftwelle, Drachenpuls, Wechseldich, Feuersäulen

#568 (Forscherin Kalliope)
Makuhita Lv22, Ability: Multischuppe - Rasierblatt, Nahkampf, Frosthauch, Ableithieb
Isso Lv22, Ability: Konzentrator - Antik-Kraft, Wutanfall, Psychoklinge, Psyschub
Unratütox Lv22, Ability: Hexaplaga - Geschwätz, Eiszeit, Charme, Antik-Kraft

#569 (Psycho Kallistos)
Formeo-I Lv43, Ability: H2O-Absorber - Geheimpower, Blizzard, Heilopfer, Bürde
Mamutel Lv43, Ability: Dösigkeit - Matschbombe, Eisspeer, Wachstum, Sternenhieb

#570 (Psycho Ilithyia)
Sumpex Lv42, Ability: Konzentrator - Eiszahn, Lehmschuss, Feuersäulen, Krabbhammer
Rasaff Lv42, Ability: Regengenuss - Kreuzhieb, Charme, Risikotackle, Wuchtschlag
Machomei Lv42, Ability: Fährte - Eiszeit, Krafttrick, Eisenschädel, Psyschub

#571 (Teenager Tarek)
Brockoloss Lv78, Ability: Wunderhaut - Flammensturm, Blitzschlag, Frosthauch, Stahlflügel
Rasaff Lv78, Ability: Regengenuss - Quetschwalze, Flammenblitz, Fußtritt, Eisenschädel
Ampharos Lv78, Ability: Trockenheit - Nietenranke, Sondersensor, Ampelleuchte, Nitroladung
Tauros Lv78, Ability: Scherenmacht - Steinschädel, Aufruhr, Holzhammer, Magnetbombe

#572 (Göre Charlie)
Galagladi Lv78, Ability: Saugnapf - Giftschock, Standpauke, Draco Meteor, Kraftkoloss
Togekiss Lv78, Ability: Magiespiegel - Aufruhr, Geschwätz, Solarstrahl, Bauchtrommel
Brockoloss Lv78, Ability: Wertehalter - Ladestrahl, Geheimpower, Sprungkick, Pflanzsäulen
Pottrott Lv78, Ability: Tastfluch - Fokusstoß, Lohekanonade, Steinwurf, Bürde

#573 (Schirmdame Krystiana)
Burmadame-S Lv78, Ability: Mitnahme - Schlammwoge, Klikkdiskus, Spinnennetz, Erdkräfte
Lohgock Lv78, Ability: Giftwahn - Hitzekoller, Krabbhammer, Sanctoklinge, Sprungkick
Gallopa Lv78, Ability: Dürre - Frostvolt, Aurasphäre, Volttackle, Feuerreigen
Mogelbaum Lv78, Ability: Analyse - Drachenrute, Flammenblitz, Frosthauch, Volttackle

#574 (Schirmdame Klementyna)
Rattikarl Lv78, Ability: Magmapanzer - Blizzard, Hitzekoller, Mystoschwert, Holzgeweih
Karippas Lv78, Ability: Brustbieter - Blättertanz, Schockwelle, Ableithieb, Knirscher
Lohgock Lv78, Ability: Giftwahn - Giftschock, Drachenrute, Sanctoklinge, Nitroladung
Apoquallyp Lv78, Ability: Innere Kraft - Krabbhammer, Klingensturm, Erdbeben, Unheilböen

#575 (Angler Quinn)
Letarking Lv78, Ability: Flexibilität - Giftschock, Giftpuder, Eishieb, Flammenblitz
Burmadame-S Lv78, Ability: Kloakensoße - Zen-Kopfstoß, Doppelkick, Blättertanz, Silberhauch
Digdri Lv78, Ability: Magmapanzer - Nassschweif, Donnerblitz, Feuerfeger, Vergeltung
Kingler Lv78, Ability: Regulierung - Lawine, Stromstoß, Wasserdüse, Blattgeißel

#576 (Angler Ormond)
Hutsassa Lv78, Ability: Schneemantel - Fauna-Statue, Felswurf, Gigastoß, Aromakur
Seedraking Lv78, Ability: Vegetarier - Eiszeit, Luftschnitt, Standpauke, Himmelsfeger
Groink Lv78, Ability: Eisenfaust - Nitroladung, Fontränen, Scheinwerfer, Heimzahlung
Brockoloss Lv78, Ability: Wunderhaut - Standpauke, Horter, Durchbruch, Spukball

#577 (Angler Pascal)
Bollterus Lv78, Ability: Duftnote - Blizzard, Antik-Kraft, Hydropumpe, Weckruf
Skaraborn Lv78, Ability: Reiche Ernte - Turbotempo, Kreuzschere, Gegenschlag, Eisenschädel
Metagross Lv78, Ability: Unkenntnis - Überkopfwurf, Knirscher, Doppelkick, Bohrschnabel
Morbitesse Lv78, Ability: Sandgewalt - Herzstempel, Autotomie, Charme, Psychokinese

#578 (\[PK]\[MN] Ranger Parker)
Branawarz Lv81, Ability: Anspannung - Quetschwalze, Fontränen, Dampfwalze, Eruption
Plaudagei Lv81, Ability: Neutraltorso - Zermalmklaue, Psychostoß, Holzhammer, Antik-Kraft
Skaraborn Lv81, Ability: Reiche Ernte - Nahkampf, Luftschnitt, Durchbruch, Hitzewelle
Meganie Lv81, Ability: Mitnahme - Dampfwalze, Heilopfer, Blizzard, Energieball

#579 (\[PK]\[MN] Ranger Naomh)
Piondragi Lv81, Ability: Sturzbach - Tiefschlag, Gegenschlag, Standpauke, Konfusion
Honweisel Lv81, Ability: Bedroher - Flammenwurf, Fokusstoß, Dampfwalze, Luftschnitt
Kapilz Lv81, Ability: Wertehalter - Laubklinge, Blattgeißel, Gähner, Holzgeweih
Megalon Lv81, Ability: Entlastung - Schlammwoge, Lawine, Ableithieb, Nietenranke

#580 (Schwarzgurt Iwao)
Seedraking@Granitstein Lv57, Ability: Bruchrüstung - Turmkick, Wasserdüse, Draco Meteor, Gigastoß
Elfun@Granitstein Lv57, Ability: Überbrückung - Eisenschweif, Hitzekoller, Zauberblatt, Frosthauch
Gelatwino@Granitstein Lv57, Ability: Giftdorn - Feuerzahn, Eisstrahl, Standpauke, Nitroladung
Kukmarda Lv57, Ability: Hitzeschutz - Schallwelle, Kreuzhieb, Nachthieb, Hitzekoller
Somnivora@Granitstein Lv57, Ability: Feuerfänger - Zen-Kopfstoß, Erdkräfte, Aurorastrahl, Kopfstoß

#581 (Team Plasma Achromas)
Wingull Lv1, Ability: Hitzeschutz - Samenbomben, Eissturm, Zermürben, Wassersäulen
Nidoran♀ Lv1, Ability: Kampfpanzer - Mülltreffer, Scheinwerfer, Aquawelle, Klärsmog

#582 (\[PK]\[MN]-Trainer Lauro)
Branawarz@Tahaybeere Lv78, Ability: Regengenuss - Erdkräfte, Klärsmog, Aurasphäre, Kalkklinge
Ninjask@Mentalkraut Lv78, Ability: Belebekraft - Ampelleuchte, Nassschweif, Nitroladung, Quetschwalze
Tropius@Latchibeere Lv78, Ability: Großbrand - Eisenschweif, Volttackle, Durchbruch, Gigasauger
Rihornior@Salkabeere Lv78, Ability: Floraschild - Knirscher, Lehmschuss, Sprungfeder, Lohekanonade
Guardevoir@Lydzibeere Lv78, Ability: Innere Kraft - Draco Meteor, Herzstempel, Finsteraura, Elektronetz
Skorgro@Fluchtknopf Lv81, Ability: Vegetarier - Dampfwalze, Sturzflug, Eisenschädel, Lehmschuss

#583 (Team Plasma Finstertyp)
Lanturn Lv60, Ability: Tempomacher - Flammenrad, Elektronetz, Charme, Kismetwunsch
Simsala Lv60, Ability: Rohe Gewalt - Aurorastrahl, Antik-Kraft, Dampfwalze, Blizzard
Jugong Lv60, Ability: Kloakensoße - Scheinwerfer, Feuersäulen, Wasserdüse, Ruckzuckhieb
Qurtel Lv62, Ability: Mumie - Zermürben, Aurasphäre, Läuterfeuer, Lavasturm

#584 (Team Plasma Violaceus)
Zapplarang@Eipfelbeere Lv60, Ability: Tempomacher - Ladestrahl, Lavasturm, Gigasauger, Blitzschlag
Nachtara@Beerensaft Lv60, Ability: Panzerhaut - Schallwelle, Feuerreigen, Finsteraura, Kreuzschere
Wie-Shu@Kobabeere Lv60, Ability: H2O-Absorber - Silberhauch, Inferno, Krabbhammer, Fußtritt
Starmie@Pirsifbeere Lv62, Ability: Trugbild - Nassschweif, Aufruhr, Kreuzflamme, Lehmschuss

#585 (Team Plasma Rüpel)
Porygon-Z Lv57, Ability: Frühwecker - Flammensturm, Giftblick, Bürde, Himmelsfeger
Gewaldro Lv57, Ability: Regengenuss - Zauberblatt, Morgengrauen, Lehmschuss, Vergeltung
Tohaido Lv57, Ability: Anpassung - Finte, Einigler, Nassschweif, Schmarotzer

#586 (Team Plasma Rüpel)
Voltula Lv57, Ability: Leichtmetall - Stahlflügel, Ladestrahl, Metallklaue, Volttackle
Shnurgarst Lv57, Ability: Anspannung - Zermalmklaue, Tagedieb, Kreuzflamme, Silberblick
Rotom-H Lv57, Ability: Tempomacher - Donner, Feuerreigen, Läuterfeuer, Durchbruch

#587 (Team Plasma Rüpel)
Dressella Lv57, Ability: Adrenalin - Konfusion, Schemenkraft, Holzhammer, Gegenschlag
Gengar Lv57, Ability: Dösigkeit - Drachenklaue, Gegenschlag, Fußtritt, Schaufler
Tentoxa Lv57, Ability: Langfinger - Nassschweif, Vielender, Blattgeißel, Durchbruch

#588 (\[PK]\[MN]-Trainer Rivale)
Zapplalek@Prunusbeere Lv26, Ability: Giftwahn - Donnerschlag, Metallklaue, Erdkräfte, Herzstempel
Paras@Jabocabeere Lv23, Ability: Angsthase - Aurorastrahl, Doppelkick, Nebelball, Tagedieb
Quiekel@Wilbirbeere Lv23, Ability: Hitzeschutz - Aurorastrahl, Blitz, Doppelschlag, Lehmschuss

#589 (\[PK]\[MN]-Trainer Rivale)
Kliklak@Tahaybeere Lv26, Ability: Munterkeit - Stahlflügel, Lavasturm, Juwelenkraft, Flammenrad
Rattfratz@Latchibeere Lv23, Ability: H2O-Absorber - Aufruhr, Flammenrad, Willensleser, Pflücker
Ledyba@Persimbeere Lv23, Ability: Innere Kraft - Quetschwalze, Zuflucht, Blizzard, Eiszapfhagel

#590 (\[PK]\[MN]-Trainer Rivale)
Laternecto@Enigmabeere Lv26, Ability: Duftnote - Spukball, Gigasauger, Kopfstoß, Fußtritt
Schneckmag@Knolle Lv23, Ability: Magieschild - Eisstrahl, Flammenrad, Frosthauch, Nitroladung
Toxiped@Lansatbeere Lv23, Ability: Giftgriff - Unheilböen, Flammenwurf, Drachenrute, Matschbombe

#591 (GAME FREAK Nishino)
Zwirrfinst@Roselbeere Lv99, Ability: Vegetarier - Hitzekoller, Blättertanz, Nitroladung, Blizzard
Stahlos@Rospelbeere Lv99, Ability: Puderabwehr - Erdkräfte, Lichtkanone, Eissturm, Aurasphäre
Omot@Jonagobeere Lv99, Ability: Download - Quetschwalze, Zeitenlärm, Knochmerang, Lehmschuss
Kicklee@Kobabeere Lv99, Ability: Scherenmacht - Nahkampf, Erdbeben, Aromakur, Holzgeweih
Cavalanzas@Amrenabeere Lv99, Ability: Sandsturm - Stahlflügel, Dampfwalze, Bohrschnabel, Läuterfeuer
Quaxo@Unlichtjuwel Lv100, Ability: Rohe Gewalt - Spukball, Flammenblitz, Biss, Dampfwalze

#592 (GAME FREAK Morimoto)
Sandan@Sinelbeere Lv18, Ability: Trockenheit - Knochmerang, Giftschweif, Funkenflug, Risikotackle
Quapsel@Sinelbeere Lv18, Ability: Überbrückung - Felswurf, Nitroladung, Biss, Techblaster
Hubelupf Lv18, Ability: Immunität - Urgesang, Fauna-Statue, Whirlpool, Eisenabwehr
Sleima@Sinelbeere Lv18, Ability: Wolke Sieben - Feuerodem, Kopfstoß, Kehrschelle, Giftzahn

#593 (Teenager Denby)
Siberio Lv82, Ability: Duftnote - Geheimpower, Flammenblitz, Grasmixer, Siedewasser
Zytomega Lv82, Ability: Rauflust - Gigasauger, Psyschub, Techblaster, Psychokinese
Letarking Lv82, Ability: Flexibilität - Standpauke, Schallwelle, Pflanzsäulen, Psyschub

#594 (Ass-Trainer Norbert)
Rotom-W Lv72, Ability: Tempomacher - Holzgeweih, Wutanfall, Lohekanonade, Tarnung
Starmie Lv72, Ability: Siegeswille - Aquahaubitze, Blauflammen, Fontränen, Protzer
Kappalores Lv72, Ability: Bedroher - Krabbhammer, Grasmixer, Spukball, Nahkampf

#595 (Psycho Rachel)
Karippas Lv70, Ability: Brustbieter - Krabbhammer, Draco Meteor, Quetschwalze, Kopfstoß
Tengulist Lv70, Ability: Wassertempo - Eierbombe, Solarstrahl, Eisspeer, Knirscher
Tauboss Lv70, Ability: Angsthase - Luftstoß, Lohekanonade, Kopfstoß, Wutanfall

#596 (Ass-Trainer Dea)
Zwirrfinst Lv72, Ability: Hochmut - Schemenkraft, Giftstreich, Blattgeißel, Hitzekoller
Skaraborn Lv72, Ability: Reiche Ernte - Schädelwumme, Aromakur, Nahkampf, Weckruf
Voltenso Lv72, Ability: Kurzschluss - Blitzkanone, Lehmschuss, Elektronetz, Steinschädel

#597 (Psycho Rachim)
Burmadame-T Lv70, Ability: Mitnahme - Metallklaue, Blattgeißel, Mystoschwert, Eierbombe
Rasaff Lv70, Ability: Trugbild - Juwelenkraft, Nitroladung, Gegenschlag, Schallwelle
Flamara Lv70, Ability: Charmebolzen - Zermalmklaue, Lohekanonade, Fokusstoß, Aquahaubitze

#598 (Ass-Trainer Kouji)
Wielie Lv72, Ability: Panzerhaut - Gigasauger, Eiszeit, Schaufler, Sondersensor
Papungha Lv72, Ability: Sandsturm - Holzhammer, Hammerarm, Blattgeißel, Zeitenlärm
Meganie Lv72, Ability: Doppelgänger - Grasmixer, Schlammwoge, Blattgeißel, Feuersturm

#599 (Ass-Trainer Shelly)
Admurai Lv72, Ability: Regengenuss - Antik-Kraft, Gegenschlag, Himmelsfeger, Erdbeben
Impoleon Lv72, Ability: Immunität - Nassschweif, Blizzard, Feuerodem, Erdbeben
Mamolida Lv72, Ability: Blitzfänger - Schädelwumme, Aufruhr, Luftschnitt, Turmkick

#600 (Veteranin Sabryna)
Quappo Lv72, Ability: Finalschlag - Aufruhr, Fontränen, Schlammbad, Sprungkick
Stalobor Lv72, Ability: Wankelmut - Metallklaue, Dampfwalze, Siedewasser, Feuersäulen
Machomei Lv72, Ability: Sandgewalt - Laubklinge, Psychostoß, Gegenschlag, Stromstoß

#601 (Doktor Winfried)
Heiteira Lv70, Ability: Superschütze - Eiszeit, Herzstempel, Eisenschädel, Frosthauch
Branawarz Lv70, Ability: Anspannung - Dunkelklaue, Eruption, Mogelhieb, Laubklinge

#602 (Ass-Trainer Norman)
Ninjask Lv72, Ability: Belebekraft - Zermalmklaue, Himmelsfeger, Knirscher, Bohrschnabel
Gengar Lv72, Ability: Unkenntnis - Finsterfaust, Aurasphäre, Dunkelklaue, Schaufler
Wie-Shu Lv72, Ability: Download - Standpauke, Luftschnitt, Turmkick, Silberhauch

#603 (Ass-Trainer Okka)
Iksbat Lv72, Ability: Adrenalin - Geschwätz, Feuersturm, Draco Meteor, Psychoschock
Smogmog Lv72, Ability: Strolch - Gifthieb, Metallklaue, Einrollen, Blattgeißel
Zoroark Lv72, Ability: Lärmschutz - Nitroladung, Kopfstoß, Nietenranke, Finsteraura

#604 (Veteran Sancho)
Jiutesto Lv70, Ability: Analyse - Ableithieb, Drachenrute, Eisspeer, Überwurf
Trikephalo Lv70, Ability: Fußangel - Explosion, Standpauke, Flammenwurf, Nahkampf
Qurtel Lv70, Ability: Mumie - Feuerreigen, Blättersturm, Bohrschnabel, Feuerschlag
Shnurgarst Lv70, Ability: Vegetarier - Klärsmog, Psystrahl, Lohekanonade, Zuflucht

#605 (Veteranin Salome)
Nockchan Lv70, Ability: Fußangel - Feuersäulen, Knirscher, Sanctoklinge, Nahkampf
Fasasnob Lv70, Ability: Rauflust - Eruption, Nachthieb, Holzgeweih, Aurorastrahl
Rihornior Lv70, Ability: Immunität - Erdbeben, Blitzkanone, Flammenblitz, Knochmerang
Firnontor Lv70, Ability: Lärmschutz - Frostvolt, Eiszeit, Quetschwalze, Nitroladung

#606 (Ass-Trainer Audrey)
Magcargo Lv72, Ability: Sandschleier - Durchbruch, Kreuzflamme, Hitzekoller, Nebelball
Porygon-Z Lv72, Ability: Triumphstern - Flammenblitz, Himmelsfeger, Eisspeer, Gangwechsel
Caesurio Lv72, Ability: Superschütze - Himmelsfeger, Magnetbombe, Nassschweif, Schaufler

#607 (Schwarzgurt Sandalio)
Giflor Lv70, Ability: Feuchtigkeit - Funkensprung, Feuersturm, Grasmixer, Einigler
Bissbark Lv70, Ability: Trugbild - Blitzschlag, Blattgeißel, Aurorastrahl, Klärsmog
Maracamba Lv70, Ability: Hitzeschutz - Blauflammen, Kraftkoloss, Herzstempel, Lawine

#608 (Ass-Trainer Till)
Machomei Lv72, Ability: Fährte - Heimzahlung, Blättertanz, Hammerarm, Fokusstoß
Minun Lv72, Ability: Schwermetall - Geheimpower, Silberhauch, Kraftreserve, Ladestrahl
Skorgro Lv72, Ability: Alptraum - Dampfwalze, Geschwätz, Mülltreffer, Gigastoß

#609 (Kämpferin Schwanhild)
Baldorfish Lv70, Ability: Angsthase - Steinschädel, Giftpuder, Klärsmog, Überkopfwurf
Welsar Lv70, Ability: Tastfluch - Kalkklinge, Fußtritt, Aurorastrahl, Flammensturm
Letarking Lv70, Ability: Magieschild - Draco Meteor, Gegenschlag, Hitzekoller, Flammenblitz

#610 (Ass-Trainer Scottie)
Krebutack Lv72, Ability: Eisenstachel - Fußtritt, Ladestrahl, Hitzewelle, Aurorastrahl
Kleoparda Lv72, Ability: Kraftkoloss - Steinschädel, Steinkante, Frosthauch, Hitzekoller
Glaziola Lv72, Ability: Doppelgänger - Zermalmklaue, Eiszapfhagel, Charme, Psystrahl

#611 (Ass-Trainer Selena)
Tropius Lv72, Ability: Großbrand - Schemenkraft, Lehmschuss, Aufruhr, Laubklinge
Noctuh Lv72, Ability: Lärmschutz - Sturzflug, Schallwelle, Nitroladung, Turmkick
Tauros Lv72, Ability: Wertehalter - Hyperstrahl, Zermalmklaue, Finte, Giftschock

#612 (Veteran Karel)
Brutalanda Lv70, Ability: Edelmut - Metallklaue, Übernahme, Flammenblitz, Ladestrahl
Pachirisu Lv70, Ability: Rivalität - Nachthieb, Lawine, Psychokinese, Schlagbohrer
Relaxo Lv70, Ability: Starthilfe - Giftzahn, Gegenstoß, Gigastoß, Blattgeißel
Caesurio Lv70, Ability: Großbrand - Standpauke, Eisenschädel, Eissturm, Horter

#613 (Backpackerin Senta)
Rameidon Lv70, Ability: Bedroher - Erdkräfte, Felswurf, Eierbombe, Draco Meteor
Scherox Lv70, Ability: Floraschild - Blättertanz, Techblaster, Quetschwalze, Flammenrad

#614 (Veteran Sean)
Giflor Lv72, Ability: Regengenuss - Blättertanz, Lohekanonade, Protzer, Sandsturm
Arkani Lv72, Ability: Siegeswille - Sprungkick, V-Generator, Flammenwurf, Nachtflut
Maxax Lv72, Ability: Speckschicht - Raumschlag, Flammenrad, Blättertanz, Kreuzhieb

#615 (Veteranin Shyamala)
Voltenso Lv72, Ability: Kurzschluss - Finsteraura, Dampfwalze, Autotomie, Giftschock
Snibunna Lv72, Ability: Erleuchtung - Nassschweif, Himmelhieb, Charme, Finte
Metagross Lv72, Ability: Steinhaupt - Magnetbombe, Nebelball, Mystoschwert, Wunderauge

#616 (no data     )
Isso Lv1, Ability: Konzentrator - Zen-Kopfstoß, Aquawelle, Lake, Wutanfall
Togepi Lv1, Ability: Facettenauge - Sternschauer, Kreuzflamme, Aurorastrahl, Charme

#617 (no data     )
Zigzachs Lv1, Ability: Schwermetall - Steinschädel, Schlitzer, Bauchtrommel, Zermalmklaue
Quiekel Lv1, Ability: Bruchrüstung - Spukball, Stachler, Schlagbohrer, Lawine

#618 (no data     )
Ledyba Lv1, Ability: Statik - Luftstoß, Käfergebrumm, Geschwätz, Feuerzahn
Bidiza Lv1, Ability: Bruchrüstung - Silberhauch, Funkenflug, Finsteraura, Schlitzer

#619 (no data     )
Gehweiher Lv1, Ability: Immunität - Wassersäulen, Matschbombe, Sternenhieb, Silberhauch
Bidiza Lv1, Ability: Bruchrüstung - Finsteraura, Silberhauch, Brüller, Funkenflug

#620 (no data     )
Bummelz Lv1, Ability: Magieschild - Risikotackle, Sorgensamen, Raumschlag, Hitzewelle
Hoppspross Lv1, Ability: Dösigkeit - Lavasturm, Holzgeweih, Drachenrute, Geschwätz

#621 (Schnösel Stelian)
Ninjatom Lv31, Ability: Wunderwache - Ampelleuchte, Nachspiel, Schlagbohrer, Eisspeer
