Randomizer Version: 4.6.0
Random Seed: 58742429271623
Settings String: 321aRgEejHAAnkCcwGyvBCeAxliMgMAFAA9CQABugAAAAAAAgCI5ATkzKcJCTIHBwTkUQUQCVBva2Vtb24gWaOSWAfjwziK

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
781 Alakazam-Mega    |              - |               - |TM03 Psyshock |TM04 Calm Mind |TM05 Roar |         - |        - |           - |TM09 Venoshock |TM10 Hidden Power |             - |TM12 Taunt |            - |            - |              - |                - |           - |              - |         - |             - |               - |              - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |               - |               - |TM32 Double Team |TM33 Reflect |TM34 Sludge Wave |                - |               - |             - |              - |             - |              - |           - |          - |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |TM62 Acrobatics |           - |             - |TM65 Shadow Claw |           - |             - |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |TM71 Stone Edge |TM72 Volt Switch |                - |             - |TM75 Swords Dance |                - |            - |            - |TM79 Frost Breath |              - |TM81 X-Scissor |               - |TM83 Infestation |              - |TM85 Dream Eater |              - |           - |TM88 Sleep Talk |          - |              - |TM91 Flash Cannon |TM92 Trick Room |TM93 Wild Charge |              - |         - |TM96 Nature Power |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
782 Heracross-Mega   |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |TM08 Bulk Up |TM09 Venoshock |                - |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |           - |              - |          - |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |        - |TM45 Attract |         - |TM47 Low Sweep |TM48 Round |TM49 Echoed Voice |            - |              - |TM52 Focus Blast |               - |TM54 False Swipe |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |TM76 Struggle Bug |TM77 Psych Up |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |TM83 Infestation |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |              - |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
783 Mawile-Mega      |              - |               - |            - |TM04 Calm Mind |TM05 Roar |         - |        - |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Roost |             - |               - |              - |              - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |               - |                - |TM36 Sludge Bomb |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |          - |                - |        - |           - |         - |             - |         - |TM49 Echoed Voice |            - |TM51 Steel Wing |               - |               - |TM54 False Swipe |         - |         - |               - |TM58 Sky Drop |              - |TM60 Quash |               - |TM62 Acrobatics |           - |TM64 Explosion |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |TM74 Gyro Ball |TM75 Swords Dance |                - |TM77 Psych Up |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |TM95 Snarl |                - |              - |TM98 Power-Up Punch |TM99 Dazzling Gleam |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
784 Manectric-Mega   |TM01 Hone Claws |               - |            - |             - |TM05 Roar |         - |        - |           - |             - |TM10 Hidden Power |             - |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |              - |         - |TM20 Safeguard |               - |              - |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |          - |                - |        - |TM45 Attract |         - |             - |         - |                - |            - |              - |               - |               - |TM54 False Swipe |         - |         - |TM57 Charge Beam |            - |TM59 Incinerate |TM60 Quash |               - |              - |TM63 Embargo |TM64 Explosion |               - |           - |TM67 Retaliate |TM68 Giga Impact |TM69 Rock Polish |         - |              - |TM72 Volt Switch |                - |             - |TM75 Swords Dance |TM76 Struggle Bug |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |               - |               - |TM84 Poison Jab |TM85 Dream Eater |              - |           - |              - |          - |              - |                - |              - |TM93 Wild Charge |              - |         - |TM96 Nature Power |              - |                  - |                  - |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
785 Garchomp-Mega    |              - |TM02 Dragon Claw |TM03 Psyshock |             - |        - |         - |TM07 Hail |           - |TM09 Venoshock |TM10 Hidden Power |             - |         - |TM13 Ice Beam |            - |              - |                - |TM17 Protect |              - |         - |             - |               - |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |          - |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |             - |              - |             - |              - |           - |          - |TM43 Flame Charge |        - |TM45 Attract |         - |TM47 Low Sweep |         - |TM49 Echoed Voice |            - |TM51 Steel Wing |               - |               - |TM54 False Swipe |         - |         - |               - |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |           - |TM67 Retaliate |               - |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |TM82 Dragon Tail |               - |TM84 Poison Jab |               - |              - |TM87 Swagger |              - |TM89 U-turn |TM90 Substitute |TM91 Flash Cannon |              - |TM93 Wild Charge |              - |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
786 Latios-Mega      |              - |TM02 Dragon Claw |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |                - |             - |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |              - |         - |             - |TM21 Frustration |              - |              - |TM24 Thunderbolt |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |               - |TM33 Reflect |TM34 Sludge Wave |TM35 Flamethrower |TM36 Sludge Bomb |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |TM76 Struggle Bug |TM77 Psych Up |            - |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |TM85 Dream Eater |              - |           - |              - |          - |TM90 Substitute |                - |TM92 Trick Room |TM93 Wild Charge |              - |TM95 Snarl |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
787 Latias-Mega      |              - |TM02 Dragon Claw |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |                - |             - |TM12 Taunt |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |             - |               - |TM22 Solar Beam |TM23 Smack Down |TM24 Thunderbolt |           - |              - |TM27 Return |       - |TM29 Psychic |               - |               - |               - |TM33 Reflect |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |         - |                - |            - |              - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |TM60 Quash |               - |TM62 Acrobatics |           - |             - |TM65 Shadow Claw |           - |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |TM79 Frost Breath |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |TM84 Poison Jab |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |              - |                - |TM92 Trick Room |TM93 Wild Charge |TM94 Rock Smash |         - |                - |TM97 Dark Pulse |TM98 Power-Up Punch |TM99 Dazzling Gleam |           - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |
798 Floette-E        |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |                - |             - |         - |            - |            - |              - |                - |           - |              - |         - |TM20 Safeguard |               - |              - |              - |               - |           - |TM26 Earthquake |          - |       - |           - |TM30 Shadow Ball |TM31 Brick Break |               - |TM33 Reflect |               - |                - |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |           - |          - |                - |        - |           - |         - |             - |         - |TM49 Echoed Voice |TM50 Overheat |              - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |TM60 Quash |               - |              - |           - |             - |TM65 Shadow Claw |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |              - |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |              - |                - |              - |               - |              - |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |

--Trainers Pokemon--
#1 (Youngster Aidan => Youngster Antoinette)
Mawile-Mega Lv41, Ability: Defiant - Wing Attack, Swords Dance, X-Scissor, Grass Knot
Aggron Lv41, Ability: Suction Cups - Flash Cannon, Retaliate, Payback, Thunder
Wormadam-T Lv41, Ability: Insomnia - Petal Dance, Charge Beam, Sleep Talk, Brine
Aggron Lv41, Ability: Hyper Cutter - Wild Charge, Flying Press, Blizzard, Ancient Power

#2 (Youngster [~ 2] => Youngster Donna)
Metagross Lv8, Ability: Illuminate - Magnet Bomb, Mirror Coat, Incinerate, Rollout
Steelix Lv8, Ability: Skill Link - Clear Smog, Land’s Wrath, Double Team, Infestation

#3 (Lass Lise => Lass Robin)
Cacturne Lv3, Ability: Analytic - Thief, Cotton Guard, Razor Leaf, Electroweb
Umbreon Lv3, Ability: Multiscale - Snarl, Pluck, Torment, Twineedle
Pangoro Lv6, Ability: Early Bird - Assurance, Power-Up Punch, Tackle, Swagger

#4 (Lass [~ 4] => Lass Robin)
Ferroseed Lv8, Ability: Liquid Ooze - Needle Arm, Magnet Bomb, Bulldoze, Return
Metang Lv8, Ability: Illuminate - Mud Shot, Rollout, Mirror Coat, Confide

#5 (Lass [~ 5] => Lass Veronica)
Vespiquen Lv8, Ability: Sand Stream - Steamroller, Revenge, Aerial Ace, Magnet Bomb
Venipede Lv8, Ability: Motor Drive - Poison Tail, Helping Hand, Sleep Talk, Venom Drench

#6 (Leader Viola => Leader Zoey)
Stunky@Focus Sash Lv15, Ability: Battle Armor - Poison Fang, Reflect, Night Slash, Wing Attack
Houndoom-Mega@Razor Claw Lv15, Ability: Tangled Feet - Confusion, Freeze-Dry, Absorb, Final Gambit
Umbreon@Mental Herb Lv15, Ability: Effect Spore - Payback, Drill Run, Shadow Claw, Roar
Honchkrow@Maranga Berry Lv15, Ability: Ice Body - Facade, Nature Power, Quash, Air Slash
Liepard@Insect Plate Lv18, Ability: Cute Charm - Struggle Bug, Charge Beam, Flame Charge, Water Pulse

#7 (Youngster [~ 7] => Youngster Anne)
Sandile Lv8, Ability: Contrary - Assurance, Bulldoze, Absorb, Stored Power
Hydreigon Lv8, Ability: Thick Fat - Electroweb, Bite, Bug Bite, Sacred Sword

#8 (Lass [~ 8] => Lass Forrest)
Magcargo Lv8, Ability: Fairy Aura - Draining Kiss, Bubble Beam, Poison Jab, Mud Shot
Vulpix Lv8, Ability: Illuminate - Incinerate, Flame Wheel, Rock Polish, Bubble Beam

#9 (Youngster [~ 9] => Youngster Jasmine)
Duosion Lv8, Ability: Prankster - Luster Purge, Screech, Stealth Rock, Assurance
Wobbuffet Lv8, Ability: Early Bird - Psycho Boost, Fire Fang, Blizzard, Roar

#10 (Lass [~ 10] => Lass Scott)
Quilladin Lv8, Ability: Gooey - Needle Arm, Air Cutter, Water Pulse, Infestation
Cherubi Lv8, Ability: Effect Spore - Giga Drain, Protect, Swagger, Relic Song

#11 (Youngster [~ 11] => Youngster Jill)
Purugly Lv8, Ability: Contrary - Flame Wheel, Follow Me, Swift, Parabolic Charge
Porygon-Z Lv8, Ability: Hydration - Secret Power, Chip Away, Smack Down, Shock Wave

#12 (Lass [~ 12] => Lass Chloe)
Dodrio Lv8, Ability: Pickpocket - Sky Drop, Poison Tail, Pluck, Thunder Shock
Lickilicky Lv8, Ability: Motor Drive - Confusion, Rain Dance, Double Kick, Struggle Bug

#13 (Lass [~ 13] => Lass Mark)
Omanyte Lv8, Ability: Rough Skin - Round, Rock Tomb, Water Pulse, Electroweb
Carracosta Lv8, Ability: Magic Guard - Storm Throw, Aerial Ace, Revenge, Water Shuriken

#14 (Youngster [~ 14] => Youngster Cammie)
Cryogonal Lv8, Ability: Keen Eye - Swift, Frost Breath, Magnet Bomb, Brine
Avalugg Lv8, Ability: Sand Force - Snore, Flame Charge, Worry Seed, Calm Mind

#15 (Youngster [~ 15] => Youngster Jill)
Jellicent Lv8, Ability: Tough Claws - Weather Ball, Return, Sleep Talk, Bubble Beam
Banette Lv8, Ability: Rain Dish - Venoshock, Weather Ball, Crunch, Shadow Claw

#16 (Youngster [~ 16] => Youngster Antoinette)
Golem Lv8, Ability: Chlorophyll - Secret Power, Stealth Rock, Ancient Power, Force Palm
Tyrantrum Lv8, Ability: Chlorophyll - Vice Grip, Smack Down, Karate Chop, Blizzard

#17 (Lass [~ 17] => Lass Joey)
Manectric Lv8, Ability: Solid Rock - Parabolic Charge, Rolling Kick, Snarl, Mud-Slap
Jolteon Lv8, Ability: Drizzle - Sludge Bomb, Spark, Twineedle, Electroweb

#18 (Lass [~ 18] => Lass Jimmy)
Cottonee Lv8, Ability: Intimidate - Draining Kiss, Giga Drain, Air Slash, Water Pledge
Shiftry Lv8, Ability: Lightning Rod - Foul Play, Dig, Psych Up, Needle Arm

#19 (Lass [~ 19] => Lass Daniel)
Breloom Lv8, Ability: Toxic Boost - Low Sweep, Shock Wave, Smack Down, Drain Punch
Snivy Lv8, Ability: Water Absorb - Tri Attack, Zap Cannon, Infestation, Seed Bomb

#20 (Sky Trainer Howe => Sky Trainer Kim)
Clefable Lv23, Ability: Multiscale - Draining Kiss, Vital Throw, Power Whip, Confusion
Togekiss Lv23, Ability: Dark Aura - Thief, Stealth Rock, Charge Beam, Flash Cannon
Marill Lv27, Ability: Marvel Scale - Razor Shell, Safeguard, Roar, Swords Dance

#21 (Leader Korrina => Leader Jimmy)
Dodrio@King’s Rock Lv44, Ability: Marvel Scale - Dig, Explosion, Air Slash, Rock Tomb
Salamence@Shell Bell Lv42, Ability: Flash Fire - Dragon Claw, Double Team, Mirror Shot, Metal Claw
Drifblim@Destiny Knot Lv42, Ability: Weak Armor - Ominous Wind, Shadow Punch, Sludge Wave, Shadow Claw
Dodrio@Float Stone Lv42, Ability: Pickpocket - Hidden Power, Razor Shell, Hammer Arm, Rock Tomb
Rotom-Fa@Lum Berry Lv42, Ability: Overcoat - Air Cutter, Flamethrower, Wild Charge, Dark Pulse
Staraptor@Sitrus Berry Lv48, Ability: Sniper - Stone Edge, Dive, Aeroblast, Mud Shot

#22 (Leader Ramos => Leader Forrest)
Bronzong@Assault Vest Lv45, Ability: Heavy Metal - Stone Edge, Psychic, Roar, Megahorn
Mawile-Mega@Cell Battery Lv47, Ability: Sheer Force - Moonblast, Magnitude, Poison Jab, Draining Kiss
Aggron@Starf Berry Lv45, Ability: Suction Cups - Steel Wing, Fire Blast, Bulldoze, X-Scissor
Ferrothorn@Occa Berry Lv45, Ability: Overcoat - Metal Claw, Double Kick, Energy Ball, Rock Smash
Magnezone@Oran Berry Lv45, Ability: Defiant - Electroweb, Thief, Bone Rush, Bullet Punch
Lucario@Lansat Berry Lv51, Ability: Protean - Flash Cannon, Thunder, Fiery Dance, Power Gem

#23 (Leader Clemont => Leader Joe)
Delibird@Sky Plate Lv53, Ability: Aerilate - Aeroblast, Judgment, Confide, Dragon Tail
Walrein@Life Orb Lv53, Ability: Light Metal - Dark Pulse, Rock Smash, Crabhammer, Flame Charge
Rotom-Fr@Air Balloon Lv53, Ability: Tough Claws - Wild Charge, Dig, Ice Shard, U-turn
Vanilluxe@Choice Specs Lv53, Ability: Oblivious - Glaciate, Air Slash, Low Sweep, Icicle Crash
Vanilluxe@Shell Bell Lv53, Ability: Oblivious - Air Slash, Frenzy Plant, Volt Switch, Ice Shard
Mamoswine@Red Card Lv56, Ability: Flame Body - Payback, Ice Beam, Rock Tomb, Land’s Wrath

#24 (Leader Valerie => Leader Jacqueline)
Flygon@Eject Button Lv57, Ability: Drizzle - Scald, Mud Shot, Gust, Air Slash
Swampert@Rindo Berry Lv59, Ability: Sheer Force - Dragon Breath, Charge Beam, Return, Clear Smog
Stunfisk@Ice Gem Lv57, Ability: Levitate - Earth Power, Ice Beam, Psycho Boost, Thunder
Diggersby@Rawst Berry Lv57, Ability: Sand Veil - Dynamic Punch, Roar of Time, Swagger, Hidden Power
Gliscor@Salac Berry Lv57, Ability: Oblivious - Dive, Double Hit, Aerial Ace, Confide
Mamoswine@Petaya Berry Lv63, Ability: Motor Drive - Ice Burn, Dazzling Gleam, Flame Wheel, Bulldoze

#25 (Leader Olympia => Leader Esteban)
Furret@Float Stone Lv66, Ability: Super Luck - Stone Edge, Shadow Claw, Solar Beam, Gust
Watchog@Lansat Berry Lv68, Ability: Normalize - Hyper Beam, Giga Impact, Slash, Charge Beam
Purugly@Apicot Berry Lv66, Ability: Healer - Swift, Seed Bomb, Sludge Bomb, Close Combat
Chatot@Muscle Band Lv66, Ability: Shed Skin - Explosion, Thunderbolt, Brave Bird, Bulldoze
Slaking@Choice Specs Lv66, Ability: Motor Drive - Low Sweep, Scald, Hyper Beam, Poison Tail
Pyroar@Charcoal Lv72, Ability: Telepathy - Hyper Beam, Mystical Fire, Magma Storm, Swagger

#26 (Leader Wulfric => Leader Wayne)
Venusaur-Mega@White Herb Lv84, Ability: Own Tempo - Poison Jab, Mist Ball, Solar Beam, Night Daze
Toxicroak@Dark Gem Lv83, Ability: Water Absorb - Drain Punch, Poison Jab, Dark Pulse, Gunk Shot
Crobat@Float Stone Lv83, Ability: Justified - Clear Smog, Shadow Punch, Steel Wing, Struggle Bug
Roserade@Black Sludge Lv83, Ability: Air Lock - Energy Ball, Struggle Bug, Psyshock, Magma Storm
Vileplume@Sitrus Berry Lv83, Ability: Swift Swim - Meteor Mash, Petal Blizzard, Sludge Bomb, Dig
Arbok@Micle Berry Lv89, Ability: Cute Charm - Hyper Beam, Night Shade, Calm Mind, Me First

#27 (Ace Trainer Emil => Ace Trainer Kim)
Kricketune Lv39, Ability: Regenerator - Dazzling Gleam, Attract, Aerial Ace, Flamethrower
Dustox Lv38, Ability: Unnerve - Cross Chop, Rock Tomb, Round, Earthquake
Accelgor Lv38, Ability: Snow Warning - Struggle Bug, Shadow Ball, Scald, Bug Buzz

#28 (Ace Trainer Mathis => Ace Trainer Marcellus)
Froslass Lv54, Ability: Solar Power - Solar Beam, Blizzard, Ice Fang, Freeze Shock
Weavile Lv54, Ability: Fur Coat - Dragon Claw, Substitute, X-Scissor, Ice Punch

#29 (Ace Trainer Maxim => Ace Trainer Scarlett)
Jynx Lv54, Ability: Torrent - Dazzling Gleam, Zen Headbutt, Electroweb, Aerial Ace
Lapras Lv54, Ability: Flame Body - Razor Shell, Trick Room, Steel Wing, Hurricane

#30 (Ace Trainer Rico => Ace Trainer Veronica)
Mamoswine Lv54, Ability: Flame Body - Freeze Shock, Avalanche, Ice Fang, Bulldoze
Cloyster Lv54, Ability: Early Bird - Steam Eruption, Ice Beam, Muddy Water, Flame Charge

#31 (Ace Trainer Theo => Ace Trainer Malcolm)
Beedrill Lv81, Ability: Levitate - Sludge Wave, Brine, Poison Jab, Fire Fang
Gengar-Mega Lv81, Ability: Tinted Lens - Chip Away, Double Team, Fire Pledge, Toxic
Beedrill Lv83, Ability: Trace - Poison Fang, Hail, Reflect, Brine

#32 (Ace Trainer Viktor => Ace Trainer Alex)
Venomoth Lv81, Ability: Compound Eyes - Poison Jab, Attract, Belch, Power Gem
Gengar-Mega Lv81, Ability: Torrent - Ominous Wind, Heat Wave, Curse, Toxic Spikes
Skuntank Lv83, Ability: Battle Armor - U-turn, Power-Up Punch, Flamethrower, Reflect

#33 (Ace Trainer [~ 33] => Ace Trainer Joey)
Stantler Lv8, Ability: Competitive - Dragon Breath, Vice Grip, Weather Ball, Mind Reader
Skitty Lv8, Ability: Scrappy - Magnet Bomb, Feint Attack, Mega Drain, Reflect

#34 (Ace Trainer ● => Ace Trainer Marilyn)
Leavanny Lv8, Ability: Unburden - Acrobatics, Magical Leaf, Struggle Bug, Earthquake
Butterfree Lv8, Ability: Hyper Cutter - Silver Wind, Vital Throw, Tail Glow, Water Shuriken

#35 (Youngster [~ 35] => Youngster Zoey)
Tyrantrum Lv8, Ability: Aftermath - Dragon Tail, Vice Grip, Light Screen, Metal Claw
Shelgon Lv8, Ability: Serene Grace - Double Hit, Mud-Slap, Twister, Aerial Ace
Kingdra Lv8, Ability: Water Absorb - Water Pledge, Signal Beam, Dragon Breath, Brick Break

#36 (Youngster Joey => Youngster Thomas)
Eevee Lv5, Ability: Infiltrator - Covet, Frost Breath, Bone Club, Rest
Persian Lv5, Ability: Gooey - Acrobatics, Comet Punch, Substitute, Worry Seed
Kangaskhan-Mega Lv5, Ability: Light Metal - Feint Attack, Flame Charge, Psych Up, Confide

#37 (Youngster Austin => Youngster Veronica)
Diglett Lv8, Ability: Shield Dust - Mud Shot, Air Cutter, Clamp, Mud-Slap
Steelix Lv8, Ability: Pressure - Magnet Bomb, Rock Throw, Circle Throw, Mud-Slap

#38 (Youngster [~ 38] => Youngster Landon)
Machamp Lv8, Ability: Magma Armor - Secret Power, Energy Ball, Focus Blast, Avalanche
Lucario Lv8, Ability: Protean - Flash Cannon, Fiery Dance, Ancient Power, Power Gem

#39 (Youngster David => Youngster Marshall)
Purrloin Lv15, Ability: Cute Charm - Fire Blast, Fling, Swords Dance, Water Pulse
Inkay Lv15, Ability: Poison Point - Covet, Quash, Power-Up Punch, Infestation

#40 (Youngster Zachary => Youngster Thomas)
Liepard Lv15, Ability: Cute Charm - Snarl, Aurora Beam, Embargo, Water Pulse
Malamar Lv15, Ability: Run Away - Glaciate, Cross Poison, Aerial Ace, Dig

#41 (Youngster Keita => Youngster Mark)
Crawdaunt Lv18, Ability: Chlorophyll - Sludge Bomb, Sunny Day, Thunder Punch, Night Slash
Houndour Lv18, Ability: Tangled Feet - Flame Charge, Safeguard, Infestation, Poison Tail

#42 (Youngster Anthony => Youngster Zoey)
Ampharos Lv15, Ability: Leaf Guard - Spark, Electroweb, Psychic, Silver Wind
Stunfisk Lv15, Ability: Levitate - Electroweb, Thunder Punch, Flame Wheel, Glaciate
Flaaffy Lv15, Ability: Pickpocket - Air Cutter, Present, Aurora Beam, Focus Blast

#43 (Youngster Jacob => Youngster Cristiano)
Aipom Lv17, Ability: Speed Boost - Headbutt, Metronome, Attract, Confide
Castform Lv17, Ability: Friend Guard - Dragon Tail, Flame Charge, Acrobatics, X-Scissor
Braviary Lv20, Ability: Compound Eyes - Thunderbolt, Sandstorm, Sky Drop, Hidden Power

#44 (Youngster Tyler => Youngster Bob)
Gabite Lv18, Ability: Thick Fat - Chip Away, Attract, Dual Chop, Payback
Onix Lv18, Ability: Pickpocket - Incinerate, Smack Down, Moonblast, Spark
Golett Lv18, Ability: Torrent - Mud Shot, Quash, Bite, Volt Switch

#45 (Lass Anna => Lass Marilyn)
Mr. Mime Lv8, Ability: Own Tempo - Draining Kiss, Nature Power, Water Pulse, Heart Stamp
Mr. Mime Lv8, Ability: Own Tempo - Headbutt, Aerial Ace, Draining Kiss, Extrasensory

#46 (Lass Elin => Lass Kimberley)
Zorua Lv9, Ability: Battle Armor - Feint Attack, Facade, Icy Wind, Flatter
Poochyena Lv9, Ability: Swift Swim - Jump Kick, Frost Breath, Growl, Assurance
Cacturne Lv9, Ability: Heavy Metal - Thief, Revenge, Pluck, Leaf Tornado

#47 (Lass Elsa => Lass Jo)
Togekiss Lv12, Ability: Dark Aura - Oblivion Wing, Ancient Power, Psybeam, Geomancy
Sylveon Lv12, Ability: Big Pecks - Draining Kiss, Twineedle, Sleep Talk, Hyper Beam

#48 (Lass Charlotte => Lass Mallorie)
Vullaby Lv11, Ability: Volt Absorb - Snarl, Low Sweep, Dazzling Gleam, Knock Off
Malamar Lv11, Ability: Trace - Snarl, Dark Pulse, Covet, Razor Leaf
Scrafty Lv14, Ability: Reckless - Night Slash, Snarl, Roost, Rock Smash

#49 (Schoolboy Brighton => Schoolboy Cristiano)
Lapras Lv5, Ability: Telepathy - Weather Ball, Poison Fang, Icicle Spear, Fling
Cryogonal Lv5, Ability: Keen Eye - Karate Chop, Frost Breath, Brine, Grass Knot
Jynx Lv5, Ability: Rough Skin - Frost Breath, Flash Cannon, Round, Ancient Power
Castform-I Lv5, Ability: Strong Jaw - Icy Wind, Double Kick, Hyper Voice, Avalanche

#50 (Schoolboy Rabbie => Schoolboy Ann)
Purugly Lv11, Ability: Torrent - Parabolic Charge, Attract, Headbutt, Flame Wheel
Lickilicky Lv8, Ability: Ice Body - Confusion, Steel Wing, Nature Power, Return
Tauros Lv8, Ability: White Smoke - Secret Power, Double Team, Psych Up, Protect

#51 (Schoolboy Javier => Schoolboy Wayne)
Clefable Lv15, Ability: Multiscale - Draining Kiss, Power-Up Punch, Confide, Swords Dance
Swirlix Lv15, Ability: Swarm - Aurora Beam, Draining Kiss, Thunder Fang, Sleep Talk

#52 (Schoolgirl Bridget => Schoolgirl Jonathan)
Barbaracle Lv9, Ability: Iron Barbs - Bite, Power Gem, Hyper Beam, Rock Blast
Bastiodon Lv9, Ability: Unburden - Rock Blast, Whirlpool, Steel Wing, Triple Kick

#53 (Schoolgirl Mackenzie => Schoolgirl Zoey)
Greninja Lv12, Ability: Shell Armor - Draining Kiss, Dig, Snarl, Taunt
Krookodile Lv12, Ability: Contrary - Psystrike, Explosion, Mud Shot, Sky Drop

#54 (Schoolgirl Emily => Schoolgirl Jonathan)
Dragalge Lv12, Ability: Natural Cure - Clear Smog, Confide, Poison Tail, Dual Chop
Tyrantrum Lv12, Ability: Aftermath - Rock Tomb, Vice Grip, Mud Shot, Roar
Bagon Lv12, Ability: Drizzle - Metal Claw, Refresh, Secret Power, Twister

#55 (Preschooler Oliver => Preschooler Sonya)
Leafeon Lv3, Ability: Quick Feet - Giga Drain, Skull Bash, Poison Powder, Horn Leech
