Randomizer Version: 4.6.0
Random Seed: 141708394892133
Settings String: 321aQgEejiDAYYBiQGy0AKeAh8iagfQatA+CQABmgAAAAAAPAyA0NnaeaaJCTIGBQDkEQUQFFBva2Vtb24gUGxhdGludW0gKEcp7r7ouOPDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 
Yanmega Lv43             HP 86  ATK 76  DEF 86  SPATK 116 SPDEF 56  SPEED 95 
Armaldo Lv42             HP 75  ATK 125 DEF 100 SPATK 70  SPDEF 80  SPEED 45 

Set #477 - Route 218 Surfing (rate=10)
Glumanda Lvs 28-42       HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 
Geckarbor Lvs 28-42      HP 40  ATK 45  DEF 35  SPATK 65  SPDEF 55  SPEED 70 
Krebutack Lvs 28-56      HP 63  ATK 120 DEF 85  SPATK 90  SPDEF 55  SPEED 55 
Krebutack Lvs 28-56      HP 63  ATK 120 DEF 85  SPATK 90  SPDEF 55  SPEED 55 
Libelldra Lvs 28-56      HP 80  ATK 100 DEF 80  SPATK 80  SPDEF 80  SPEED 100

Set #478 - Route 218 Old Rod (rate=25)
Fluffeluff Lvs 6-8       HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
Fluffeluff Lvs 4-10      HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
Fluffeluff Lvs 7-14      HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
Fluffeluff Lvs 7-14      HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
Fluffeluff Lvs 7-21      HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 

Set #479 - Route 218 Good Rod (rate=50)
Azurill Lvs 21-28        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Schalellos Lvs 21-28     HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
Azurill Lvs 14-35        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Schalellos Lvs 14-35     HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
Schalellos Lvs 14-35     HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 

Set #480 - Route 218 Super Rod (rate=75)
Turtok Lvs 42-56         HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 
Stollrak Lvs 42-56       HP 60  ATK 90  DEF 140 SPATK 50  SPDEF 50  SPEED 40 
Turtok Lvs 56-77         HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 
Stollrak Lvs 56-77       HP 60  ATK 90  DEF 140 SPATK 50  SPDEF 50  SPEED 40 
Stollrak Lvs 56-77       HP 60  ATK 90  DEF 140 SPATK 50  SPDEF 50  SPEED 40 

Set #481 - Route 219 Surfing (rate=10)
Krabby Lvs 28-42         HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
Shuppet Lvs 28-42        HP 44  ATK 75  DEF 35  SPATK 63  SPDEF 33  SPEED 45 
Hippoterus Lvs 28-56     HP 108 ATK 112 DEF 118 SPATK 68  SPDEF 72  SPEED 47 
Hippoterus Lvs 28-56     HP 108 ATK 112 DEF 118 SPATK 68  SPDEF 72  SPEED 47 
Pupitar Lvs 28-56        HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 

Set #482 - Route 219 Old Rod (rate=25)
Waumpel Lvs 6-8          HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Waumpel Lvs 4-10         HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Waumpel Lvs 7-14         HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Waumpel Lvs 7-14         HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Waumpel Lvs 7-21         HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 

Set #483 - Route 219 Good Rod (rate=50)
Azurill Lvs 21-28        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Charmian Lvs 21-28       HP 49  ATK 55  DEF 42  SPATK 42  SPDEF 37  SPEED 85 
Azurill Lvs 14-35        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Groink Lvs 35-49         HP 80  ATK 45  DEF 65  SPATK 90  SPDEF 110 SPEED 80 
Groink Lvs 35-49         HP 80  ATK 45  DEF 65  SPATK 90  SPDEF 110 SPEED 80 

Set #484 - Route 219 Super Rod (rate=75)
Lohgock Lvs 42-56        HP 80  ATK 120 DEF 70  SPATK 110 SPDEF 70  SPEED 80 
Ibitak Lvs 42-56         HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100
Lohgock Lvs 56-77        HP 80  ATK 120 DEF 70  SPATK 110 SPDEF 70  SPEED 80 
Ibitak Lvs 56-77         HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100
Ibitak Lvs 56-77         HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100

Set #485 - Route 221 Grass/Cave (rate=30)
Seedraking Lv41          HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
Amoroso Lv39             HP 70  ATK 60  DEF 125 SPATK 115 SPDEF 70  SPEED 55 
Reptain Lv39             HP 50  ATK 65  DEF 45  SPATK 85  SPDEF 65  SPEED 95 
Reptain Lv41             HP 50  ATK 65  DEF 45  SPATK 85  SPDEF 65  SPEED 95 
Enekoro Lv43             HP 70  ATK 65  DEF 65  SPATK 55  SPDEF 55  SPEED 70 
Enekoro Lv42             HP 70  ATK 65  DEF 65  SPATK 55  SPDEF 55  SPEED 70 
Amoroso Lv42             HP 70  ATK 60  DEF 125 SPATK 115 SPDEF 70  SPEED 55 
Enekoro Lv41             HP 70  ATK 65  DEF 65  SPATK 55  SPDEF 55  SPEED 70 
Seedraking Lv43          HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
Reptain Lv42             HP 50  ATK 65  DEF 45  SPATK 85  SPDEF 65  SPEED 95 
Seedraking Lv43          HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
Reptain Lv42             HP 50  ATK 65  DEF 45  SPATK 85  SPDEF 65  SPEED 95 

Set #486 - Route 221 Swarm/Radar/GBA (rate=30)
Koknodon Lv41            HP 67  ATK 125 DEF 40  SPATK 30  SPDEF 30  SPEED 58 
Koknodon Lv39            HP 67  ATK 125 DEF 40  SPATK 30  SPDEF 30  SPEED 58 
Griffel Lv43             HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 
Waaty Lv42               HP 70  ATK 55  DEF 55  SPATK 80  SPDEF 60  SPEED 45 
Griffel Lv43             HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 
Waaty Lv42               HP 70  ATK 55  DEF 55  SPATK 80  SPDEF 60  SPEED 45 
Nockchan Lv43            HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
Dummisel Lv42            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
Nockchan Lv43            HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
Dummisel Lv42            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
Nockchan Lv43            HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
Dummisel Lv42            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
Nockchan Lv43            HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
Dummisel Lv42            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
Nockchan Lv43            HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
Dummisel Lv42            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 

Set #487 - Route 221 Surfing (rate=10)
Bisasam Lvs 28-42        HP 45  ATK 49  DEF 49  SPATK 65  SPDEF 65  SPEED 45 
Zwirrlicht Lvs 28-42     HP 20  ATK 40  DEF 90  SPATK 30  SPDEF 90  SPEED 25 
Sleimok Lvs 28-56        HP 105 ATK 105 DEF 75  SPATK 65  SPDEF 100 SPEED 50 
Sleimok Lvs 28-56        HP 105 ATK 105 DEF 75  SPATK 65  SPDEF 100 SPEED 50 
Alpollo Lvs 28-56        HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 

Set #488 - Route 221 Old Rod (rate=25)
Fiffyen Lvs 6-8          HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 4-10         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-14         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-14         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-21         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 

Set #489 - Route 221 Good Rod (rate=50)
Azurill Lvs 21-28        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Schalellos Lvs 21-28     HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
Azurill Lvs 14-35        HP 50  ATK 20  DEF 40  SPATK 20  SPDEF 40  SPEED 20 
Geowaz Lvs 35-49         HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 
Geowaz Lvs 35-49         HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 

Set #490 - Route 221 Super Rod (rate=75)
Porygon2 Lvs 42-56       HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
Rossana Lvs 42-56        HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
Porygon2 Lvs 56-77       HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
Rossana Lvs 56-77        HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
Rossana Lvs 56-77        HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 

Set #491 - Route 222 Grass/Cave (rate=30)
Lahmus Lv55              HP 95  ATK 75  DEF 110 SPATK 100 SPDEF 80  SPEED 30 
Flamara Lv56             HP 65  ATK 130 DEF 60  SPATK 95  SPDEF 110 SPEED 65 
Lahmus Lv57              HP 95  ATK 75  DEF 110 SPATK 100 SPDEF 80  SPEED 30 
Ponita Lv53              HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
Riolu Lv53               HP 40  ATK 70  DEF 40  SPATK 35  SPDEF 40  SPEED 60 
Enton Lv55               HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
Porenta Lv53             HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
Porenta Lv56             HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
Roselia Lv56             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Quappo Lv57              HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 
Roselia Lv56             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Quappo Lv57              HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 

Set #492 - Route 222 Swarm/Radar/GBA (rate=30)
Zubat Lv55               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Zubat Lv56               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Anorith Lv53             HP 45  ATK 95  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Anorith Lv55             HP 45  ATK 95  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Anorith Lv56             HP 45  ATK 95  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Anorith Lv57             HP 45  ATK 95  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Magneton Lv56            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pixi Lv57                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
Magneton Lv56            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pixi Lv57                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
Magneton Lv56            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pixi Lv57                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
Magneton Lv56            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pixi Lv57                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
Magneton Lv56            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pixi Lv57                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 

Set #493 - Route 222 Surfing (rate=10)
Flegmon Lvs 42-56        HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
Schwalbini Lvs 42-56     HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
Porygon-Z Lvs 42-70      HP 85  ATK 80  DEF 70  SPATK 135 SPDEF 75  SPEED 90 
Porygon-Z Lvs 42-70      HP 85  ATK 80  DEF 70  SPATK 135 SPDEF 75  SPEED 90 
Damhirplex Lvs 42-70     HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 

Set #494 - Route 222 Old Rod (rate=25)
Fiffyen Lvs 6-8          HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 4-10         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-14         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-14         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Fiffyen Lvs 7-21         HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 

Set #495 - Route 222 Good Rod (rate=50)
Zirpurze Lvs 21-28       HP 37  ATK 25  DEF 41  SPATK 25  SPDEF 41  SPEED 25 
Plinfa Lvs 21-28         HP 53  ATK 51  DEF 53  SPATK 61  SPDEF 56  SPEED 40 
Zirpurze Lvs 14-35       HP 37  ATK 25  DEF 41  SPATK 25  SPDEF 41  SPEED 25 
Plinfa Lvs 14-35         HP 53  ATK 51  DEF 53  SPATK 61  SPDEF 56  SPEED 40 
Plinfa Lvs 14-35         HP 53  ATK 51  DEF 53  SPATK 61  SPDEF 56  SPEED 40 

Set #496 - Route 222 Super Rod (rate=75)
Bronzong Lvs 42-56       HP 67  ATK 89  DEF 116 SPATK 79  SPDEF 116 SPEED 33 
Muntier Lvs 42-56        HP 80  ATK 80  DEF 80  SPATK 55  SPDEF 55  SPEED 90 
Bronzong Lvs 56-77       HP 67  ATK 89  DEF 116 SPATK 79  SPDEF 116 SPEED 33 
Muntier Lvs 56-77        HP 80  ATK 80  DEF 80  SPATK 55  SPDEF 55  SPEED 90 
Muntier Lvs 56-77        HP 80  ATK 80  DEF 80  SPATK 55  SPDEF 55  SPEED 90 

Set #497 - Route 224 Grass/Cave (rate=30)
Pixi Lv70                HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
Panpyro Lv70             HP 64  ATK 78  DEF 52  SPATK 78  SPDEF 52  SPEED 81 
Enton Lv69               HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
Enton Lv69               HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
Keifel Lv71              HP 100 ATK 100 DEF 80  SPATK 60  SPDEF 60  SPEED 50 
Elektek Lv69             HP 65  ATK 83  DEF 57  SPATK 95  SPDEF 85  SPEED 105
Seejong Lv71             HP 90  ATK 60  DEF 70  SPATK 75  SPDEF 70  SPEED 45 
Maskeregen Lv71          HP 70  ATK 60  DEF 62  SPATK 80  SPDEF 82  SPEED 60 
Lorblatt Lv73            HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
Corasonn Lv73            HP 55  ATK 55  DEF 85  SPATK 65  SPDEF 85  SPEED 35 
Lorblatt Lv73            HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
Corasonn Lv73            HP 55  ATK 55  DEF 85  SPATK 65  SPDEF 85  SPEED 35 

Set #498 - Route 224 Swarm/Radar/GBA (rate=30)
Panflam Lv70             HP 44  ATK 58  DEF 44  SPATK 58  SPDEF 44  SPEED 61 
Panflam Lv70             HP 44  ATK 58  DEF 44  SPATK 58  SPDEF 44  SPEED 61 
Tauboss Lv71             HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
Camerupt Lv69            HP 70  ATK 100 DEF 70  SPATK 105 SPDEF 75  SPEED 40 
Parasek Lv73             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
Ledian Lv73              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
Parasek Lv73             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
Ledian Lv73              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
Parasek Lv73             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
Ledian Lv73              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
Saganabyss Lv73          HP 55  ATK 84  DEF 105 SPATK 114 SPDEF 75  SPEED 52 
Saganabyss Lv73          HP 55  ATK 84  DEF 105 SPATK 114 SPDEF 75  SPEED 52 
Parasek Lv73             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
Ledian Lv73              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
Parasek Lv73             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
Ledian Lv73              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 

Set #499 - Route 224 Surfing (rate=10)
Mogelbaum Lvs 49-77      HP 70  ATK 100 DEF 115 SPATK 30  SPDEF 65  SPEED 30 
Magneton Lvs 49-77       HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Krawumms Lvs 49-77       HP 104 ATK 91  DEF 63  SPATK 91  SPDEF 63  SPEED 68 
Krawumms Lvs 49-77       HP 104 ATK 91  DEF 63  SPATK 91  SPDEF 63  SPEED 68 
Krawumms Lvs 49-77       HP 104 ATK 91  DEF 63  SPATK 91  SPDEF 63  SPEED 68 

Set #500 - Route 224 Old Rod (rate=25)
Sonnkern Lvs 6-8         HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
Sonnkern Lvs 4-10        HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
Sonnkern Lvs 7-14        HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
Sonnkern Lvs 7-14        HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
Sonnkern Lvs 7-21        HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 

Set #501 - Route 224 Good Rod (rate=50)
Rabauz Lvs 21-28         HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Knacklion Lvs 21-35      HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
Rabauz Lvs 14-35         HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Knacklion Lvs 14-35      HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
Knacklion Lvs 14-35      HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 

Set #502 - Route 224 Super Rod (rate=75)
Zwirrfinst Lvs 42-77     HP 45  ATK 100 DEF 135 SPATK 65  SPDEF 135 SPEED 45 
Voluminas Lvs 42-56      HP 60  ATK 55  DEF 145 SPATK 75  SPDEF 150 SPEED 40 
Haspiror Lvs 28-42       HP 55  ATK 66  DEF 44  SPATK 44  SPDEF 56  SPEED 85 
Voluminas Lvs 56-77      HP 60  ATK 55  DEF 145 SPATK 75  SPDEF 150 SPEED 40 
Voluminas Lvs 56-77      HP 60  ATK 55  DEF 145 SPATK 75  SPDEF 150 SPEED 40 

Set #503 - Route 225 Grass/Cave (rate=30)
Flunkifer Lv67           HP 50  ATK 85  DEF 85  SPATK 55  SPDEF 55  SPEED 50 
Nidorino Lv69            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
Qurtel Lv67              HP 70  ATK 85  DEF 140 SPATK 85  SPDEF 70  SPEED 20 
Qurtel Lv70              HP 70  ATK 85  DEF 140 SPATK 85  SPDEF 70  SPEED 20 
Qurtel Lv69              HP 70  ATK 85  DEF 140 SPATK 85  SPDEF 70  SPEED 20 
Nasgnet Lv70             HP 30  ATK 45  DEF 135 SPATK 45  SPDEF 90  SPEED 30 
Flunkifer Lv70           HP 50  ATK 85  DEF 85  SPATK 55  SPDEF 55  SPEED 50 
Nasgnet Lv69             HP 30  ATK 45  DEF 135 SPATK 45  SPDEF 90  SPEED 30 
Zigzachs Lv66            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
Farbeagle Lv66           HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
Zigzachs Lv66            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
Farbeagle Lv66           HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 

Set #504 - Route 225 Swarm/Radar/GBA (rate=30)
Flurmel Lv67             HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
Flurmel Lv69             HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
Sniebel Lv69             HP 55  ATK 95  DEF 55  SPATK 35  SPDEF 75  SPEED 115
Sniebel Lv70             HP 55  ATK 95  DEF 55  SPATK 35  SPDEF 75  SPEED 115
Frizelbliz Lv66          HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
Frizelbliz Lv66          HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
Isso Lv66                HP 95  ATK 23  DEF 48  SPATK 23  SPDEF 48  SPEED 23 
Zubat Lv66               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Isso Lv66                HP 95  ATK 23  DEF 48  SPATK 23  SPDEF 48  SPEED 23 
Zubat Lv66               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Isso Lv66                HP 95  ATK 23  DEF 48  SPATK 23  SPDEF 48  SPEED 23 
Zubat Lv66               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Isso Lv66                HP 95  ATK 23  DEF 48  SPATK 23  SPDEF 48  SPEED 23 
Zubat Lv66               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
Isso Lv66                HP 95  ATK 23  DEF 48  SPATK 23  SPDEF 48  SPEED 23 
Zubat Lv66               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 

Set #505 - Route 225 Surfing (rate=10)
Tangoloss Lvs 49-77      HP 100 ATK 100 DEF 125 SPATK 110 SPDEF 50  SPEED 50 
Tangoloss Lvs 49-77      HP 100 ATK 100 DEF 125 SPATK 110 SPDEF 50  SPEED 50 
Piepi Lvs 49-63          HP 70  ATK 45  DEF 48  SPATK 60  SPDEF 65  SPEED 35 
Piepi Lvs 49-63          HP 70  ATK 45  DEF 48  SPATK 60  SPDEF 65  SPEED 35 
Piepi Lvs 49-63          HP 70  ATK 45  DEF 48  SPATK 60  SPDEF 65  SPEED 35 

Set #506 - Route 225 Old Rod (rate=25)
Rabauz Lvs 6-8           HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Rabauz Lvs 4-10          HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Rabauz Lvs 7-14          HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Rabauz Lvs 7-14          HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
Rabauz Lvs 7-21          HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 

Set #507 - Route 225 Good Rod (rate=50)
Wonneira Lvs 21-28       HP 100 ATK 5   DEF 5   SPATK 15  SPDEF 65  SPEED 30 
Hydropi Lvs 21-28        HP 50  ATK 70  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
Wonneira Lvs 14-35       HP 100 ATK 5   DEF 5   SPATK 15  SPDEF 65  SPEED 30 
Hydropi Lvs 14-35        HP 50  ATK 70  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
Hydropi Lvs 14-35        HP 50  ATK 70  DEF 50  SPATK 50  SPDEF 50  SPEED 40 

Set #508 - Route 225 Super Rod (rate=75)
Turtok Lvs 42-56         HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 
Kangama Lvs 42-56        HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 
Turtok Lvs 56-77         HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 
Kangama Lvs 56-77        HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 
Kangama Lvs 56-77        HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 

Set #509 - Route 227 Grass/Cave (rate=10)
Donphan Lv74             HP 90  ATK 120 DEF 120 SPATK 60  SPDEF 60  SPEED 50 
Gengar Lv76              HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110
Magneton Lv71            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Seejong Lv71             HP 90  ATK 60  DEF 70  SPATK 75  SPDEF 70  SPEED 45 
Magneton Lv74            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
Pottrott Lv73            HP 20  ATK 10  DEF 230 SPATK 10  SPDEF 230 SPEED 5  
