Randomizer Version: 4.6.0
Random Seed: 234173005332115
Settings String: 321YRgEegEdAeQAwgCSvBCegh8Caga8arw9CSABmwAAAAAALAyAxsnQfBQJCTIGBQTGGQURFlBva2Vtb24gU291bFNpbHZlciAoRymFocTU48M4ig==

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
Burmadame-T Lv34, Ability: Rauhaut - Donnerblitz, Ampelleuchte, Flammensturm, Metallklaue
Magnezone Lv40, Ability: Frühwecker - Gigasauger, Luftschnitt, Feuerzahn, Stahlflügel

#707 (Kampfkoloss Viktor)
Zwirrlicht Lv6, Ability: Rauflust - Schemenkraft, Schocksamen, Nachthieb, Dunkelklaue
Zwirrlicht Lv6, Ability: Rauflust - Nachthieb, Dunkelklaue, Karateschlag, Eisenabwehr

#708 (Saaldiva Argenta)
Wadribie Lv6, Ability: Statik - Luftschnitt, Gigasauger, Flammenrad, Gegenschlag
Wingull Lv6, Ability: Puderabwehr - Eisstrahl, Lake, Schlammbad, Schockwelle

#709 (Fabrikleiter Distmar)
Nincada Lv6, Ability: Dürre - Schlagbefehl, Lohekanonade, Karateschlag, Pflücker
Quiekel Lv6, Ability: Regengenuss - Läuterfeuer, Schaufler, Nachthieb, Eissplitter

#710 (Arkaden-Star Dahlia)
Mobai Lv6, Ability: Magieschild - Antik-Kraft, Wasserdüse, Felswerfer, Eruption
Mobai Lv6, Ability: Magieschild - Steinkante, Eruption, Wasserdüse, Antik-Kraft

#711 (Kammerdiener Perenus)
Makuhita Lv6, Ability: Hexaplaga - Schädelwumme, Überwurf, Windschnitt, Lake
Makuhita Lv6, Ability: Hexaplaga - Lawine, Überwurf, Windschnitt, Hammerarm

#712 (Leiter Falk)
Giflor@Fragiabeere Lv60, Ability: Puderabwehr - Pflücker, Blättersturm, Flammenwurf, Energieball
Venuflibis@Salkabeere Lv62, Ability: Anpassung - Feuerodem, Gigasauger, Blättersturm, Flammenblitz
Roserade@Lansatbeere Lv62, Ability: Panzerhaut - Schallwelle, Tempohieb, Draco Meteor, Giftzahn
Tropius@Kiroyabeere Lv65, Ability: Regengenuss - Himmelsfeger, Blubber, Geschwätz, Felsgrab
Chelterrar@Tahaybeere Lv58, Ability: Insomnia - Ladestrahl, Energieball, Risikotackle, Mülltreffer
Tropius@Wunfrubeere Lv67, Ability: Regengenuss - Himmelsfeger, Blitzkanone, Hammerarm, Rasierblatt

#713 (Leiter Kai)
Ursaring@Linganbeere Lv67, Ability: Regulierung - Steinkante, Holzhammer, Blubber, Flammenblitz
Snobilikat@Enigmabeere Lv58, Ability: Fährte - Sturzflug, Schaufler, Wechseldich, Wunschtraum
Porygon-Z@Wilbirbeere Lv62, Ability: Chlorophyll - Zermalmklaue, Weckruf, Psybann, Juwelenkraft
Schlapor@Lansatbeere Lv66, Ability: Hitzeschutz - Risikotackle, Todeskuss, Nahkampf, Metallsound
Porygon-Z@Lansatbeere Lv65, Ability: Chlorophyll - Finale, Frustration, Urteilskraft, Erdkräfte
Schwalboss@Fragiabeere Lv62, Ability: Wolke Sieben - Schallwelle, Flammenrad, Absorber, Steinwurf

#714 (Leiterin Bianka)
Lahmus@Sinelbeere Lv62, Ability: Edelmut - Spukball, Feuerfeger, Lichtkanone, Giftzahn
Relicanth@Fokusgurt Lv60, Ability: Aquahülle - Steinkante, Fontränen, Sprungkick, Antik-Kraft
Bidifas@Tsitrubeere Lv65, Ability: Angsthase - Zuflucht, Wunschtraum, Doppelkick, Aufbereitung
Quaxo@Fokusgurt Lv65, Ability: Glückspilz - Luftstoß, Fontränen, Schlagbefehl, Unheilböen
Krebutack@Roselbeere Lv62, Ability: Floraschild - Taucher, Flammenrad, Eisenschädel, Felsgrab
Krebutack@Lydzibeere Lv70, Ability: Floraschild - Duonadel, Eisenschädel, Finsteraura, Gigasauger

#715 (Leiter Jens)
Walraisa@Sinelbeere Lv62, Ability: Voltabsorber - Eishieb, Zen-Kopfstoß, Eruption, Eissturm
Snibunna@Rospelbeere Lv62, Ability: Entlastung - Klingensturm, Blättertanz, Notsituation, Doppelkick
Botogel@Babiribeere Lv62, Ability: Großbrand - Blattgeißel, Daunenreigen, Wutanfall, Wunschtraum
Snibunna@Jabocabeere Lv65, Ability: Entlastung - Lohekanonade, Blubber, Blitz, Eissturm
Austos@Wilbirbeere Lv68, Ability: Techniker - Eruption, Geschwätz, Knochmerang, Energieball
Frosdedje@Chiaribeere Lv68, Ability: Voltabsorber - Giftschweif, Aurasphäre, Schemenkraft, Dunkelklaue

#716 (Leiter Norbert)
Tohaido@Rospelbeere Lv67, Ability:  - - Knirscher, Ampelleuchte, Trugträne, Kraftwelle
Tohaido@Fragiabeere Lv70, Ability:  - - Knirscher, Luftschnitt, Doppelkick, Liebreiz
Piondragi@Lydzibeere Lv62, Ability: Filter - Finsteraura, Luftstoß, Himmelhieb, Felsgrab
Hundemon@Mentalkraut Lv62, Ability: Fußangel - Eisenschweif, Blattgeißel, Fontränen, Schlagbefehl
Hundemon@Wilbirbeere Lv65, Ability: Fußangel - Hitzewelle, Aurorastrahl, Energieball, Blattgeißel
Piondragi@Schlohkraut Lv72, Ability: Filter - Aquawelle, Schlagbefehl, Eishieb, Glut

#717 (Leiterin Jasmin)
Psiana@Jabocabeere Lv62, Ability: Sturmsog - Energieball, Psyschub, Schlammbombe, Sturzflug
Lepumentas@Jonagobeere Lv67, Ability: Munterkeit - Fauna-Statue, Psychoklinge, Erdkräfte, Kehrtwende
Metagross@Tahaybeere Lv62, Ability:  - - Metallklaue, Eruption, Schlammbombe, Aquahaubitze
Pantimos@Pirsifbeere Lv60, Ability: Aufheber - Scheinwerfer, Erdbeben, Metallsound, Eruption
Guardevoir@Tahaybeere Lv62, Ability:  - - Traumfresser, Begrenzer, Schlagbefehl, Fauna-Statue
Xatu@Linganbeere Lv74, Ability: Hydration - Eiszahn, Krabbhammer, Sternenhieb, Felsgrab

#718 (Leiter Hartwig)
Knakrack@Eipfelbeere Lv65, Ability: Adlerauge - Zermalmklaue, Blättersturm, Juwelenkraft, Blattgeißel
Brutalanda@Tahaybeere Lv62, Ability: Schneemantel - Schemenkraft, Psyschub, Knirscher, Bohrschnabel
Knakrack@Tahaybeere Lv66, Ability: Adlerauge - Gigasauger, Nebelball, Raumschlag, Wuchtschlag
Brutalanda@Kiroyabeere Lv65, Ability: Schneemantel - Flammenrad, Rückkehr, Ableithieb, Fontränen
Altaria@Krambobeere Lv67, Ability: Puderabwehr - Lawine, Steinwurf, Schlammbombe, Blättertanz
Seedraking@Terirobeere Lv72, Ability: Rauhaut - Donnerblitz, Schlagbefehl, Stahlflügel, Läuterfeuer

#719 (Leiterin Sandra)
Rotom-H@Apikobeere Lv67, Ability: Download - Feuersturm, Turbotempo, Flammenblitz, Steinwurf
Rotom@Wilbirbeere Lv62, Ability: Download - Unheilböen, Frustration, Taucher, Gegenschlag
Luxtra@Schukebeere Lv62, Ability: Flammkörper - Blitzkanone, Käfergebrumm, Feuerschlag, Eishieb
Magnezone@Schukebeere Lv67, Ability: Bedroher - Blättersturm, Stahlflügel, Ladestrahl, Luftschnitt
Elevoltek@Lydzibeere Lv62, Ability: Chlorophyll - Blitzkanone, Schaufler, Geschwätz, Eishieb
Rotom-W@Jabocabeere Lv72, Ability: Download - Blubbstrahl, Eishieb, Ampelleuchte, Schemenkraft

#720 (Leiter Rocko)
Hundemon@Wunfrubeere Lv66, Ability: Erzwinger - Aufruhr, Finsteraura, Luftschnitt, Sprungkick
Magbrant@Foepasbeere Lv65, Ability: Magieschild - Energieball, Fontränen, Sandsturm, Giftblick
Vulnona@Wilbirbeere Lv67, Ability: Konzentrator - Flammenblitz, Zeitenlärm, Blattgeißel, Hammerarm
Magcargo@Maronbeere Lv73, Ability: Felskern - Fontränen, Unheilböen, Lohekanonade, Gigasauger
Rotom-H@Zitarzbeere Lv66, Ability: Download - Funkensprung, Lohekanonade, Finale, Schemenkraft
Tornupto@Wilbirbeere Lv68, Ability: Rasanz - Kreuzhieb, Dunkelklaue, Hitzekoller, Eisenabwehr

#721 (Leiterin Misty)
Pottrott@Schlohkraut Lv72, Ability: Schneemantel - Weckruf, Steinhagel, Luftstoß, Superzahn
Geowaz@Tahaybeere Lv67, Ability: Tempomacher - Steinhagel, Superzahn, Fontränen, Felsgrab
Kabutops@Linganbeere Lv67, Ability: Sporenwirt - Fontränen, Antik-Kraft, Blubbstrahl, Holzhammer
Pottrott@Enigmabeere Lv65, Ability: Schneemantel - Felswerfer, Zen-Kopfstoß, Käfergebrumm, Luftstoß
Rameidon@Tsitrubeere Lv65, Ability: Sturmsog - Nahkampf, Steinkante, Donner, Taucher
Armaldo@Amrenabeere Lv72, Ability: Filter - Lawine, Steinhagel, Flammenblitz, Metallstoß

#722 (Leiter Major Bob)
Libelldra@Eipfelbeere Lv72, Ability: Notschutz - Eisstrahl, Schlammbombe, Felswurf, Knochmerang
Nidoking@Schlohkraut Lv62, Ability: Wassertempo - Ableithieb, Wunschtraum, Glut, Luftstoß
Lepumentas@Krambobeere Lv62, Ability: Notschutz - Eisenschädel, Sondersensor, Flammenblitz, Knochmerang
Stahlos@Tahaybeere Lv62, Ability: Facettenauge - Erdkräfte, Energieball, Volttackle, Antik-Kraft
Burmadame-S@Fokusgurt Lv70, Ability: Erzwinger - Lehmschuss, Eishieb, Flammensturm, Doppelkick
Lepumentas@Latchibeere Lv67, Ability: Notschutz - Knochmerang, Agilität, Steinwurf, Giftschweif

#723 (Leiterin Erika)
Skaraborn@Kobabeere Lv65, Ability: Edelmut - Erdkräfte, Geschwätz, Weckruf, Donnerzahn
Parasek@Fokusgurt Lv64, Ability: Puderabwehr - Holzhammer, Tempohieb, Kreuzschere, Seher
Yanmega@Chiaribeere Lv67, Ability: Statik - Energieball, Rückkehr, Donner, Tempohieb
Omot@Lydzibeere Lv67, Ability: Finalschlag - Fontränen, Anziehung, Feuerfeger, Blättersturm
Yanmega@Linganbeere Lv72, Ability: Statik - Donner, Wutanfall, Sturzflug, Umwandlung
Yanmega@Linganbeere Lv66, Ability: Statik - Blättersturm, Steinhagel, Lohekanonade, Eishieb

#724 (Leiterin Janina)
Drifzepeli@Kiroyabeere Lv62, Ability: Sandschleier - Psystrahl, Flammenrad, Spukball, Nietenranke
Gengar@Beerensaft Lv67, Ability:  - - Unheilböen, Blättertanz, Finsterfaust, Erdkräfte
Kryppuk@Sinelbeere Lv62, Ability: Wertehalter - Eishieb, Tiefschlag, Turbotempo, Hyperstrahl
Gengar@Wilbirbeere Lv70, Ability:  - - Matschbombe, Frustration, Energieball, Unheilböen
Rotom@Prunusbeere Lv71, Ability: Voltabsorber - Spukball, Wechseldich, Vielender, Donner
Kryppuk@Roselbeere Lv66, Ability: Wertehalter - Knirscher, Nebelball, Vielender, Karateschlag

#725 (Leiterin Sabrina)
Galagladi@Wunfrubeere Lv72, Ability: Chlorophyll - Finte, Brüller, Lunartanz, Wuchtschlag
Toxiquak@Apikobeere Lv70, Ability:  - - Ableithieb, Kreuzschere, Steinwurf, Doppelkick
Hariyama@Wunfrubeere Lv67, Ability: Voltabsorber - Sprungkick, Fontränen, Gigasauger, Donner
Quappo@Roselbeere Lv65, Ability: Farbwechsel - Sturzflug, Blättertanz, Nassschweif, Fontränen
Meditalis@Sinelbeere Lv64, Ability:  - - Kreuzhieb, Doppelschlag, Nahkampf, Psychoklinge
Hariyama@Beerensaft Lv64, Ability: Voltabsorber - Flammenblitz, Volttackle, Energieball, Schaufler

#726 (Leiter Pyro)
Pelipper@Lydzibeere Lv65, Ability:  - - Biss, Blubbstrahl, Psystrahl, Eisstrahl
Skorgro@Kiroyabeere Lv68, Ability: Wolke Sieben - Himmelsfeger, Erdbeben, Silberhauch, Finsteraura
Altaria@Kiroyabeere Lv72, Ability: Sandschleier - Geschwätz, Tempohieb, Lichtkanone, Stahlflügel
Plaudagei@Maronbeere Lv70, Ability: Feuchtigkeit - Zuflucht, Schlammbombe, Drachenklaue, Donnerblitz
Panzaeron@Lydzibeere Lv65, Ability: H2O-Absorber - Flammenrad, Sturzflug, Metallsound, Eisenschweif
Altaria@Schlohkraut Lv74, Ability: Sandschleier - Knirscher, Gedankengut, Tempohieb, Zermalmklaue

#727 (Leiter Blau)
Giflor@Lydzibeere Lv80, Ability: Puderabwehr - Holzhammer, Felsgrab, Lohekanonade, Kraftkoloss
Vipitis@Jabocabeere Lv83, Ability: Facettenauge - Vielender, Karateschlag, Aurorastrahl, Schlammbombe
Tentoxa@Mentalkraut Lv84, Ability: Kraftkoloss - Finsteraura, Geschwätz, Taucher, Schlammbombe
Piondragi@Fragiabeere Lv82, Ability: Rauflust - Donner, Übernahme, Matschbombe, Magnetbombe
Tentoxa@Mentalkraut Lv84, Ability: Kraftkoloss - Nassschweif, Taucher, Zeitenlärm, Geschwätz
Toxiquak@Mentalkraut Lv86, Ability: Synchro - Finsteraura, Aufbereitung, Gifthieb, Zen-Kopfstoß

#728 (Schönheit Lucinda)
Tangela Lv19, Ability: Rauflust - Gigasauger, Schocksamen, Doppelschlag, Ableithieb
Venuflibis Lv19, Ability: Anpassung - Energieball, Windschnitt, Draco Meteor, Schaufler

#729 (Junges Glück Mari & Piz)
Driftlon Lv26, Ability: Rauhaut - Geschwätz, Absorber, Finsterfaust, Aufbereitung
Driftlon Lv26, Ability: Rauhaut - Unheilböen, Matschbombe, Sturzflug, Finsterfaust
Gengar Lv26, Ability: Expidermis - Gewissheit, Blättertanz, Schlammbad, Metallklaue

#730 (Duo Nele & Uwe)
Walraisa Lv30, Ability: Voltabsorber - Hydropumpe, Aurorastrahl, Lehmbrühe, Umwandlung
Glaziola Lv30, Ability: Sandsturm - Eishieb, Holzhammer, Blizzard, Brüller
Walraisa Lv30, Ability: Voltabsorber - Aquahaubitze, Durchbruch, Zen-Kopfstoß, Lake

#731 (Wanderer Giuseppe)
Keifel Lv23, Ability: Regengenuss - Knochmerang, Doppelkick, Feuerodem, Biss
Sniebel Lv23, Ability: Entlastung - Lawine, Tiefschlag, Doppelkick, Finsteraura
Keifel Lv23, Ability: Regengenuss - Eisstrahl, Nachthieb, Lehmschuss, Ableithieb
Keifel Lv23, Ability: Regengenuss - Windschnitt, Felsgrab, Feuerfeger, Doppelkick

#732 (Camper Donatello)
Waaty Lv25, Ability: Felskern - Antik-Kraft, Nebelball, Donnerschlag, Gegenschlag
Magnetilo Lv25, Ability: Bedroher - Juwelenkraft, Durchbruch, Käfergebrumm, Fauna-Statue
Sheinux Lv25, Ability: Flammkörper - Magnetbombe, Volttackle, Anziehung, Überwurf

#733 (Champ Siegfried)
Wielie@Maronbeere Lv82, Ability: Großbrand - Hammerarm, Energieball, Eishieb, Fauna-Statue
Relicanth@Sinelbeere Lv82, Ability: Aquahülle - Fontränen, Juwelenkraft, Taucher, Psychoklinge
Stolloss@Schukebeere Lv90, Ability: Schneemantel - Blättertanz, Psychoklinge, Felsgrab, Schaufler

#734 (Leiterin Sandra)
Pachirisu Lv62, Ability:  - - Donner, Nahkampf, Finsteraura, Eisstrahl
Elevoltek Lv67, Ability: Puderabwehr - Lohekanonade, Stachler, Kraftwelle, Brüller
Elevoltek Lv72, Ability: Puderabwehr - Doppelkick, Luftschnitt, Ladestrahl, Holzhammer

#735 (Rivale Silber)
Kapilz Lv72, Ability: Tempomacher - Stahlflügel, Blättersturm, Kreideschrei, Eisenabwehr
Kryppuk Lv70, Ability: Sturzbach - Steinwurf, Dunkelklaue, Finsteraura, Karateschlag
Kryppuk Lv67, Ability: Sturzbach - Flammenwurf, Luftschnitt, Drachenklaue, Karateschlag
Traunmagil Lv67, Ability: Flexibilität - Antik-Kraft, Energieball, Aquahaubitze, Unheilböen

#736 (Rivale Silber)
Hundemon Lv72, Ability: Erzwinger - Hitzewelle, Rückkehr, Taucher, Donner
Galagladi Lv70, Ability: Großbrand - Volttackle, Nahkampf, Luftstoß, Doppelkick
Kokowei Lv67, Ability: Sporenwirt - Sternschauer, Überwurf, Psychoklinge, Knirscher
Groink Lv67, Ability: Frühwecker - Gigasauger, Lohekanonade, Donner, Finsteraura

#737 (Rivale Silber)
Morlord Lv72, Ability: Klimaschutz - Erdbeben, Blubbstrahl, Kopfnuss, Lehmschuss
Ambidiffel Lv70, Ability: Sturmsog - Eiszahn, Magnetbombe, Rückkehr, Flammenblitz
Krawumms Lv67, Ability: Solarkraft - Nebelball, Flammenrad, Juwelenkraft, Gegenschlag
Porygon-Z Lv67, Ability: Chlorophyll - Zuflucht, Statustausch, Hyperstrahl, Flammenwurf


--Static Pokemon--
Lugia, Lv45 / Lv70 => Vesprit, Lv54 / Lv84
Ho-Oh, Lv45 / Lv70 => Zapdos, Lv54 / Lv84
Suicune, Lv40 => Lugia, Lv48
Arktos, Lv50 => Heatran, Lv60
Zapdos, Lv50 => Selfe, Lv60
Lavados, Lv50 => Entei, Lv60
Mewtu, Lv70 => Latias, Lv84
Kyogre, Lv50 => Cresselia, Lv60
Groudon, Lv50 => Kyogre, Lv60
Rayquaza, Lv50 => Shaymin, Lv60
Dialga, Lv1 => Jirachi, Lv1
Palkia, Lv1 => Tobutz, Lv1
GIRATINA-O, Lv1 => Darkrai, Lv1
Latias, Lv40 => Rayquaza, Lv48
Latios, Lv40 => Deoxys, Lv48
Mogelbaum, Lv20 => Trasla, Lv24
Lapras, Lv20 => Schaloko, Lv24
Garados, Lv30 => Piepi, Lv36
Relaxo, Lv50 => Stollunior, Lv60
Smogon, Lv21 => Aquana, Lv25
Voltobal, Lv23 => Togetic, Lv28
Kleinstein, Lv21 => Jurob, Lv25
Lektrobal, Lv23 => Turtok, Lv28
Lektrobal, Lv23(2) => Pixi, Lv28
Lektrobal, Lv23(3) => Starmie, Lv28
Evoli, Lv5 => Quiekel, Lv6
Rabauz, Lv10 => Meditie, Lv12
Dratini, Lv15 => Voltenso, Lv18
Bisasam, Lv5 => Kabuto, Lv6
Schiggy, Lv5 => Plinfa, Lv6
Glumanda, Lv5 => Baldorfish, Lv6
Geckarbor, Lv5 => Tauboga, Lv6
Flemmli, Lv5 => Chelterrar, Lv6
Hydropi, Lv5 => Puppance, Lv6
Voltilamm (egg) => Schneppke (egg)
Felino (egg) => Plusle (egg)
Schneckmag (egg) => Tengulist (egg)
Tentacha, Lv15 => Seedraking, Lv18
Abra, Lv15 => Ampharos, Lv18
Rettan, Lv15 => Staravia, Lv18
Sandan, Lv15 => Kaumalat, Lv18
Dratini, Lv15(2) => Impoleon, Lv18
Pantimos, Lv15 => Xatu, Lv18
Evoli, Lv15 => Elektek, Lv18
Porygon, Lv15 => Kleinstein, Lv18
Pottrott, Lv20 => Wadribie, Lv24
Habitak, Lv20 => Schluppuck, Lv24
Togepi (egg) => Arkani (egg)
Aerodactyl, Lv20 => Finneon, Lv24
Amonitas, Lv20 => Nidoran♂, Lv24
Kabuto, Lv20 => Zigzachs, Lv24
Liliep, Lv20 => Bisasam, Lv24
Anorith, Lv20 => Seejong, Lv24
Schilterus, Lv20 => Meditalis, Lv24
Koknodon, Lv20 => Bollterus, Lv24

--Wild Pokemon--
Set #1 - Neuborkia Surfing (rate=15)
Myrapla Lvs 20-33        HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
Myrapla Lvs 13-26        HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
Stahlos Lvs 20-33        HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 
Stahlos Lvs 20-33        HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 
Stahlos Lvs 20-33        HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 

Set #2 - Neuborkia Old Rod (rate=25)
Wonneira Lv13            HP 100 ATK 5   DEF 5   SPATK 15  SPDEF 65  SPEED 30 
Wonneira Lv13            HP 100 ATK 5   DEF 5   SPATK 15  SPDEF 65  SPEED 30 
Wonneira Lv13            HP 100 ATK 5   DEF 5   SPATK 15  SPDEF 65  SPEED 30 
Tauboga Lv13             HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
Tauboga Lv13             HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 

Set #3 - Neuborkia Good Rod (rate=50)
Schaloko Lv26            HP 50  ATK 35  DEF 55  SPATK 25  SPDEF 25  SPEED 15 
Finneon Lv26             HP 49  ATK 49  DEF 56  SPATK 49  SPDEF 61  SPEED 66 
Remoraid Lv26            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
Jurob Lv26               HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
Remoraid Lv26            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 

Set #4 - Neuborkia Super Rod (rate=75)
Flemmli Lv52             HP 45  ATK 60  DEF 40  SPATK 70  SPDEF 50  SPEED 45 
Piepi Lv52               HP 70  ATK 45  DEF 48  SPATK 60  SPDEF 65  SPEED 35 
Absol Lv52               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 
Schwalboss Lv52          HP 60  ATK 85  DEF 60  SPATK 50  SPDEF 50  SPEED 125
Absol Lv52               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 

Set #5 - Neuborkia Swarms (rate=1)
Kussilla Lv1             HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 

Set #6 - Neuborkia Night Fishing Replacement (rate=1)
Feurigel Lv1             HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 

Set #7 - Neuborkia Fishing Swarm (rate=1)
Loturzel Lv1             HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 

Set #8 - Route 29 Morning Grass/Cave (rate=25)
Webarak Lv3              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 
Waumpel Lv4              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Webarak Lv3              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 
Waumpel Lv4              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Webarak Lv4              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 
Webarak Lv4              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 
Waumpel Lv3              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Digda Lv5                HP 10  ATK 55  DEF 25  SPATK 35  SPDEF 45  SPEED 95 
Waumpel Lv3              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Webarak Lv5              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 
Waumpel Lv3              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
Webarak Lv5              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 

Set #9 - Route 29 Day Grass/Cave (rate=25)
Pummeluff Lv3            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
Hornliu Lv4              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
Pummeluff Lv3            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
Hornliu Lv4              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
Pummeluff Lv4            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
Pummeluff Lv4            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
Hornliu Lv3              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
Hornliu Lv5              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
Flurmel Lv3              HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
Pummeluff Lv5            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
Flurmel Lv3              HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
Pummeluff Lv5            HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 

Set #10 - Route 29 Night Grass/Cave (rate=25)
Wadribie Lv3             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Wadribie Lv4             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Wadribie Lv3             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Wadribie Lv4             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Wadribie Lv4             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Wadribie Lv4             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Eneco Lv3                HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 
Eneco Lv5                HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 
Eneco Lv3                HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 
Wadribie Lv5             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Eneco Lv3                HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 
Wadribie Lv5             HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 

Set #11 - Route 29 Hoenn/Sinnoh Radio (rate=1)
Togetic Lv1              HP 55  ATK 40  DEF 85  SPATK 80  SPDEF 105 SPEED 40 
Schillok Lv1             HP 59  ATK 63  DEF 80  SPATK 65  SPDEF 80  SPEED 58 
Gehweiher Lv1            HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 
Gehweiher Lv1            HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 

Set #12 - Route 29 Swarms (rate=1)
Webarak Lv1              HP 40  ATK 60  DEF 40  SPATK 40  SPDEF 40  SPEED 30 

Set #13 - Rosalia City Surfing (rate=15)
Sterndu Lvs 20-33        HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
Sterndu Lvs 13-26        HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
Hippoterus Lvs 20-33     HP 108 ATK 112 DEF 118 SPATK 68  SPDEF 72  SPEED 47 
Hippoterus Lvs 20-33     HP 108 ATK 112 DEF 118 SPATK 68  SPDEF 72  SPEED 47 
Hippoterus Lvs 20-33     HP 108 ATK 112 DEF 118 SPATK 68  SPDEF 72  SPEED 47 

Set #14 - Rosalia City Old Rod (rate=25)
Raupy Lv13               HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
Raupy Lv13               HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
Raupy Lv13               HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
Hubelupf Lv13            HP 55  ATK 45  DEF 50  SPATK 45  SPDEF 65  SPEED 80 
Hubelupf Lv13            HP 55  ATK 45  DEF 50  SPATK 45  SPDEF 65  SPEED 80 

Set #15 - Rosalia City Good Rod (rate=50)
Fiffyen Lv26             HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
Liebiskus Lv26           HP 43  ATK 30  DEF 55  SPATK 40  SPDEF 65  SPEED 97 
Liebiskus Lv26           HP 43  ATK 30  DEF 55  SPATK 40  SPDEF 65  SPEED 97 
Enekoro Lv26             HP 70  ATK 65  DEF 65  SPATK 55  SPDEF 55  SPEED 70 
